MORPH_ID,HydroCode,TopScreen,BottomScreen,RefElev,RefElevDesc,SWL,rSWL,Source,measuredDate,nScreens,geometry
5627356791,WMPW11,150.0,156.0,440.66827392578125,NGS,7.65,433.0182739257813,Oz Minerals,,,
5628070491,WMPW08,155.5,179.5,448.92926025390625,NGS,3.09,445.8392602539063,Oz Minerals,,,
5629117611,120310015,19.0,43.0,408.0,UNK,16.5,391.5,GW Explorer,1990-07-01T00:00:00,1.0,
5637678111,HYDT0007,0.0,100.0,671.49,NGS,39.3,632.19,MetalsX,,1.0,
5638870821,WMPS24,3.0,15.0,452.9225464,NGS,4.1,448.8225464,Oz Minerals,,1.0,
5643391451,120311027,110.0,253.0,441.0,UNK,51.75,389.25,GW Explorer,2000-10-26T00:00:00,1.0,
5655673461,120310024,12.1,15.2,494.15,TOC,6.48,487.67,GW Explorer,1980-10-15T00:00:00,1.0,
5655673461,120310024,12.1,15.2,494.15,TOC,5.0,489.15,IGS,2023-03-15T00:00:00,1.0,
5659732511,MB02,17.0,29.0,649.7,NGS,23.45,626.25,MetalsX,,1.0,
5673904361,120310060,44.0,47.0,540.0,UNK,22.8,517.2,GW Explorer,1977-06-30T00:00:00,1.0,
5690120081,120311001,70.0,100.0,419.0,UNK,24.9,394.1,GW Explorer,2000-09-02T00:00:00,1.0,
5698483161,120319028,,,531.0,UNK,23.3,507.7,GW Explorer,1995-06-16T00:00:00,0.0,
5704178821,120311025,102.0,220.0,399.0,UNK,36.45,362.55,GW Explorer,2000-10-11T00:00:00,1.0,
5704713771,120311011,88.0,299.0,419.0,UNK,41.5,377.5,GW Explorer,2000-08-18T00:00:00,1.0,
5708062101,WPRC0444,42.0,60.0,685.0,NGS,47.94,637.06,MetalsX,,1.0,
5713376101,WPRC0658,24.0,46.0,674.0,NGS,40.53,633.47,MetalsX,,1.0,
5716092911,,,,,,15.5,551.5,,,,
5722409341,120319020,,,540.0,UNK,18.2,521.8,GW Explorer,1995-05-12T00:00:00,0.0,
5723452291,120619170,,,440.0,UNK,43.49,396.51,GW Explorer,1997-06-12T00:00:00,0.0,
5734840991,120311002,4.0,58.0,423.0,UNK,41.7,381.3,GW Explorer,2000-09-05T00:00:00,1.0,
5735026591,WMPW09,56.0,74.0,457.77197265625,NGS,14.28,443.49197265625,Oz Minerals,,,
5742468081,WMPW13,147.0,189.0,451.91497802734375,,2.84,449.0749780273438,Oz Minerals,,,
5744787011,WMPS23,5.0,17.0,462.0,NGS,6.39,455.61,Oz Minerals,,1.0,
5745427911,WMPS25,11.0,23.0,459.8721924,NGS,14.51,445.3621924,Oz Minerals,,1.0,
5753200061,120319026,,,540.0,UNK,41.1,498.9,GW Explorer,1995-06-12T00:00:00,0.0,
5754365441,HYDT0002,25.0,100.0,689.99,NGS,57.77,632.22,MetalsX,,1.0,
5765140151,120310121,,,527.0,UNK,9.14,517.86,GW Explorer,1967-06-30T00:00:00,0.0,
5766376871,120610036,,,560.0,UNK,1.83,558.17,GW Explorer,1956-06-30T00:00:00,0.0,
5772921001,120419079,56.0,80.0,432.0,UNK,14.4,417.6,GW Explorer,1995-07-27T00:00:00,1.0,
5773091062,,,,,,15.5,544.5,,,,
5774392231,120311006,,,462.0,UNK,55.34,406.66,GW Explorer,2000-05-24T00:00:00,0.0,
5776588321,120619033,,,560.0,TOC,17.5,542.5,GW Explorer,1995-05-14T00:00:00,0.0,
5780478011,120319027,33.4,51.4,529.1,UNK,21.4,507.7,GW Explorer,1995-06-16T00:00:00,1.0,
5780478011,120319027,33.4,51.4,529.1,UNK,22.1,507.0,GW Explorer,1995-06-17T00:00:00,1.0,
5780478011,120319027,33.4,51.4,529.1,NGS,20.02,509.08,IGS,2023-03-13T00:00:00,1.0,
5786589991,120670001,61.1,73.17,501.5,UNK,50.49,451.01,GW Explorer,2002-12-13T00:00:00,1.0,
5786589991,120670001,61.1,73.17,501.5,TOC,50.18,451.32,IGS,2023-03-13T00:00:00,1.0,
5787232591,120610034,,,582.0,UNK,17.98,564.02,GW Explorer,1956-06-30T00:00:00,0.0,
5787385311,120619039,11.5,59.5,561.0,TOC,8.56,552.44,GW Explorer,1997-06-24T00:00:00,1.0,
5789381861,120619030,,,562.0,UNK,6.8,555.2,GW Explorer,1995-06-02T00:00:00,0.0,
5790673001,120310030,,,462.0,UNK,7.14,454.86,GW Explorer,1954-06-30T00:00:00,0.0,
5790878161,120619037,,,576.0,UNK,30.85,545.15,GW Explorer,1995-06-07T00:00:00,0.0,
5791273001,120310031,,,462.0,UNK,6.91,455.09,GW Explorer,1956-06-30T00:00:00,0.0,
5791273002,120310032,,,462.0,UNK,8.53,453.47,GW Explorer,1964-06-30T00:00:00,0.0,
5795471062,120319049,,,462.0,TOC,6.1,455.9,GW Explorer,1964-06-30T00:00:00,0.0,
5795822131,120319121,25.5,49.5,547.0,TOC,26.1,520.9,GW Explorer,1997-07-04T00:00:00,1.0,
5801058201,PB12,27.0,75.0,687.0,NGS,54.25,632.75,MetalsX,,1.0,
5801646001,120610031,,,572.0,UNK,8.53,563.47,GW Explorer,1956-06-30T00:00:00,0.0,
5802384961,120619038,22.3,58.5,557.0,UNK,6.2,550.8,GW Explorer,1995-06-08T00:00:00,1.0,
5807442262,120319014,,,555.0,TOC,24.0,531.0,GW Explorer,1993-08-06T00:00:00,0.0,
5807442262,120319014,,,555.0,TOC,18.9,536.1,GW Explorer,1994-05-18T00:00:00,0.0,
5807442262,120319014,,,555.0,TOC,23.0,532.0,GW Explorer,1995-05-19T00:00:00,0.0,
5811319551,120419076,,,430.0,TOC,14.85,415.15,GW Explorer,1993-05-01T00:00:00,0.0,
5811319551,120419076,,,430.0,TOC,14.9,415.1,GW Explorer,1993-08-02T00:00:00,0.0,
5811319551,120419076,,,430.0,TOC,14.0,416.0,GW Explorer,1994-05-11T00:00:00,0.0,
5811319551,120419076,,,430.0,TOC,15.0,415.0,GW Explorer,1995-05-11T00:00:00,0.0,
5813381571,120619035,,,633.0,TOC,27.0,606.0,GW Explorer,1993-08-02T00:00:00,0.0,
5813381571,120619035,,,633.0,TOC,28.0,605.0,GW Explorer,1995-05-13T00:00:00,0.0,
5822229631,120319122,23.0,47.0,547.4,TOC,19.2,527.8,GW Explorer,1997-07-07T00:00:00,1.0,
5822229631,120319122,23.0,47.0,547.4,TOC,17.97,529.43,IGS,2023-03-13T00:00:00,1.0,
5826351251,,,,,,10.0,568.9,,,,
5840367071,120310044,,,458.0,UNK,7.32,450.68,GW Explorer,1973-06-30T00:00:00,0.0,
5842255191,120310078,,,609.0,UNK,25.3,583.7,GW Explorer,1967-06-30T00:00:00,0.0,
5842255191,120310078,,,609.0,UNK,16.92,592.08,GW Explorer,1967-07-07T00:00:00,0.0,
5843038251,120310050,,,460.0,UNK,14.63,445.37,GW Explorer,1981-06-30T00:00:00,0.0,
5855141821,120610032,,,578.0,UNK,10.36,567.64,GW Explorer,1956-06-30T00:00:00,0.0,
5856816011,WMPS14,3.0,15.0,472.1039734,NGS,5.49,466.6139734,Oz Minerals,,1.0,
5858836001,120610003,65.0,82.8,541.0,UNK,37.23,503.77,GW Explorer,1980-09-15T00:00:00,1.0,
5858904951,120310061,23.2,47.2,544.0,UNK,25.6,518.4,GW Explorer,1980-11-15T00:00:00,1.0,
5861221081,WMPS13,8.0,20.0,471.9373169,NGS,6.02,465.9173169,Oz Minerals,,1.0,
5868885161,,,,,,19.1,559.9,,,,
5870812321,120610030,,,586.0,UNK,12.19,573.81,GW Explorer,1956-06-30T00:00:00,0.0,
5873050111,WPRC0102,46.0,70.0,688.0,NGS,50.25,637.75,MetalsX,,1.0,
5880559311,120310120,,,523.0,UNK,0.15,522.85,GW Explorer,1967-06-30T00:00:00,0.0,
5881393631,120310027,,,462.0,UNK,7.01,454.99,GW Explorer,1966-06-30T00:00:00,0.0,
5887360941,120311004,,,429.0,UNK,43.0,386.0,GW Explorer,2000-05-11T00:00:00,0.0,
5895837441,120610033,,,575.0,UNK,19.81,555.19,GW Explorer,1956-06-30T00:00:00,0.0,
5902690821,120311020,68.0,137.0,411.0,UNK,32.0,379.0,GW Explorer,2000-09-09T00:00:00,1.0,
5904066311,120311005,,,454.0,UNK,58.96,395.04,GW Explorer,2000-05-17T00:00:00,0.0,
5910073521,120310034,,,463.0,UNK,7.44,455.56,GW Explorer,1953-06-30T00:00:00,0.0,
5910612511,WMPS15,8.0,20.0,472.1228943,NGS,6.1,466.0228943,Oz Minerals,,1.0,
5914545081,HYDT0001,30.0,100.0,670.36,NGS,25.04,645.32,MetalsX,,1.0,
5917294381,120310072,,,546.0,UNK,9.5,536.5,GW Explorer,1978-06-30T00:00:00,0.0,
5925099771,120310097,,,465.0,UNK,12.19,452.81,GW Explorer,1973-06-30T00:00:00,0.0,
5926649521,CWRC4,13.0,127.0,,,24.2,581.1086547851562,MetalsX,,2.0,
5928517931,WMPS16,5.0,17.0,474.9695435,NGS,5.49,469.4795435,Oz Minerals,,1.0,
5929122471,MB05,17.2,23.2,646.26,NGS,17.58,628.68,MetalsX,,1.0,
5932939851,120319015,,,557.0,TOC,18.0,539.0,GW Explorer,1994-05-18T00:00:00,0.0,
5934110711,120311024,102.0,274.0,420.0,UNK,49.85,370.15,GW Explorer,2000-09-28T00:00:00,1.0,
5936178411,120311019,118.0,205.0,451.0,UNK,22.2,428.8,GW Explorer,2000-08-21T00:00:00,1.0,
5937810741,120311023,90.0,273.0,420.0,UNK,50.12,369.88,GW Explorer,2000-10-04T00:00:00,1.0,
5946400991,MB04,17.25,29.25,648.32,NGS,17.74,630.58,MetalsX,,1.0,
5947754221,120310081,,,606.0234985,UNK,27.43,578.5934985,GW Explorer,1967-06-30T00:00:00,0.0,
5947754221,120310081,,,606.0234985,UNK,22.4,583.6234985,GW Explorer,1967-07-07T00:00:00,0.0,
5947754221,120310081,,,606.0234985,UNK,23.47,582.5534985,GW Explorer,1970-01-15T00:00:00,0.0,
5948500051,WMPW02,134.0,194.0,489.0,NGS,5.11,483.89,Oz Minerals,,,
5957200431,WMPS02,1.0,13.0,490.0,NGS,5.0,485.0,Oz Minerals,,1.0,
5958714851,WMPS17,3.0,15.0,473.0415649,NGS,6.87,466.1715649,Oz Minerals,,1.0,
5967364931,120310038,,,461.0,UNK,9.83,451.17,GW Explorer,1973-06-30T00:00:00,0.0,
5970282561,120670000,67.02,73.02,505.0,UNK,50.57,454.43,GW Explorer,2002-12-15T00:00:00,1.0,
5970282562,120670002,,,505.0,UNK,49.77,455.23,GW Explorer,2002-12-16T00:00:00,0.0,
5972580501,120319051,,,464.0,TOC,7.62,456.38,GW Explorer,1953-06-30T00:00:00,0.0,
5973478261,120319048,,,464.0,TOC,8.2,455.8,GW Explorer,1963-06-30T00:00:00,0.0,
5976805151,120370000,,,471.0,UNK,49.77,421.23,GW Explorer,2002-12-16T00:00:00,0.0,
5976905161,120370001,61.09,73.17,471.0,UNK,50.49,420.51,GW Explorer,2002-12-12T00:00:00,1.0,
5979522081,WMPS18,3.0,15.0,473.8494873,NGS,6.26,467.5894873,Oz Minerals,,1.0,
5984121861,120310071,38.0,45.0,525.0,UNK,27.7,497.3,GW Explorer,1978-06-30T00:00:00,1.0,
5986313051,120311010,92.0,296.0,401.0,UNK,22.2,378.8,GW Explorer,2000-08-15T00:00:00,1.0,
5991708382,120310029,,,470.0,UNK,9.75,460.25,GW Explorer,1973-06-30T00:00:00,0.0,
7105965921,RN015523,69.0,75.0,655.05,TOC,37.34,617.71,IGS,2023-05-14T00:00:00,1.0,
7112315241,RN007348,,,633.0,UNK,8.1,624.9,Bore Statement,1970-10-10T00:00:00,1.0,
7128612861,RN007349,,,628.0,UNK,7.9,620.1,Bore Statement,1970-10-06T00:00:00,1.0,
7153314641,RN007396,,,630.0,UNK,18.28,611.72,Bore Statement,1970-10-20T00:00:00,1.0,
7228328931,RN012465,29.8,34.6,614.35,TOC,12.98,601.37,IGS,2023-05-23T00:00:00,1.0,
7296921321,RN007385,,,619.0,UNK,10.36,608.64,Bore Statement,1970-10-23T00:00:00,1.0,
7325340171,RN014656,53.74,56.74,544.78,NGS,11.71,533.07,IGS,2023-05-16T00:00:00,1.0,
7331614231,RN018464,18.0,27.0,590.68,TOC,8.67,582.01,IGS,2023-05-17T00:00:00,1.0,
7383328641,RN007386,,,617.0,UNK,10.1,606.9,Bore Statement,1970-10-23T00:00:00,1.0,
7538166231,RN007228,37.18,38.7,613.0,UNK,12.5,600.5,Bore Statement,1970-08-20T00:00:00,1.0,
7538454021,RN007388,22.9,24.4,609.0,UNK,16.9,592.1,Bore Statement,1970-10-26T00:00:00,1.0,
7539909751,RN019111,24.0,46.0,586.6,TOC,8.035,578.57,IGS,2023-05-17T00:00:00,1.0,
7563261991,RN007230,,,607.0,UNK,18.28,588.72,Bore Statement,1970-08-28T00:00:00,1.0,
7610108991,RN016746,18.0,27.0,598.0,UNK,17.5,580.5,Bore Statement,1984-08-09T00:00:00,1.0,
7625968861,RN010391,74.73,84.73,601.0,UNK,13.1,587.9,Bore Statement,2000-11-20T00:00:00,1.0,
7639402921,RN007391,,,599.0,UNK,18.3,580.7,Bore Statement,1970-10-30T00:00:00,1.0,
7667109981,RN019112,19.5,37.5,589.75,NGS,7.72,582.03,IGS,2023-05-16T00:00:00,1.0,
7668271531,RN013322,36.0,43.0,718.56,TOC,28.26,690.3,IGS,2023-05-18T00:00:00,1.0,
7670476991,RN016747,12.0,21.0,600.0,UNK,12.0,588.0,Bore Statement,1995-08-01T00:00:00,1.0,
7672168231,RN007389,18.3,24.4,603.0,UNK,15.4,587.6,Bore Statement,1970-10-17T00:00:00,1.0,
7693893621,RN007395,,,593.0,UNK,13.7,579.3,Bore Statement,1970-10-30T00:00:00,1.0,
7792186641,RN011347,31.4,35.0,593.0,UNK,9.94,583.06,Bore Statement,1976-05-02T00:00:00,1.0,
