MORPH_ID,HydroCode,FromDepth,ToDepth,TopElev,BottomElev,ConstructionType,Material,InnerDiameter,OuterDiameter,Property,PropertySize,DrillMethod,LogType,geometry
7029344001,RN015110,30.5,36.5,435.28,429.28,LIN,GALV,50.0,50.0,UNK,,ROT,1.0,
7029569871,RN010938,0.0,5.0,582.0,577.0,LIN,STL,203.0,203.0,UNK,,ROT,1.0,
7029569871,RN010938,32.0,38.0,550.0,544.0,INLT,STL,142.0,142.0,SAP,9.53,ROT,1.0,
7029569871,RN010938,38.0,40.0,544.0,542.0,LIN,STL,142.0,142.0,UNK,,ROT,1.0,
7029716891,RN013513,0.0,5.8,626.85,621.05,LIN,STL,203.0,203.0,UNK,,ROT,1.0,
7029716891,RN013513,36.3,42.5,590.55,584.35,LIN,STL,142.0,142.0,UNK,,ROT,1.0,
7032148391,RN015121,-0.5,4.3,465.79,460.99,LIN,STL,168.0,168.0,UNK,,ROT,1.0,
7032148391,RN015121,0.5,24.5,464.79,440.79,LIN,UPVC,50.0,50.0,UNK,,ROT,1.0,
7032148391,RN015121,24.5,30.5,440.79,434.79,INLT,UPVC,50.0,50.0,SAP,8.0,ROT,1.0,
7035674981,RN012083,0.0,3.0,505.99,502.99,LIN,STL,203.0,203.0,UNK,,UNK,1.0,
7035745621,RN013802,0.0,2.2,466.49,464.29,LIN,GALV,51.0,51.0,UNK,,UNK,1.0,
7036131161,RN011830,0.0,7.2,649.08,641.88,LIN,STL,203.0,203.0,UNK,,ROT,1.0,
7042162131,RN013066,0.0,9.2,713.68,704.48,LIN,UPVC,104.0,104.0,UNK,,ROT,1.0,
7043669441,RN017744,0.0,20.0,510.03,490.03,LIN,UPVC,50.0,50.0,UNK,,ROT,1.0,
7043669441,RN017744,20.0,26.0,490.03,484.03,INLT,UPVC,50.0,50.0,SAP,0.5,ROT,1.0,
7043869861,RN017743,0.0,17.0,506.0,489.0,LIN,UPVC,50.0,50.0,UNK,,ROT,1.0,
7043869861,RN017743,17.0,26.0,489.0,480.0,INLT,UPVC,50.0,50.0,SAP,0.5,ROT,1.0,
7045286351,RN015366,0.0,6.1,611.32,605.22,LIN,STL,219.0,219.0,UNK,,ROT,1.0,
7045286351,RN015366,20.0,26.0,591.32,585.32,INLT,STL,168.0,168.0,UNK,,ROT,1.0,
7045286351,RN015366,26.0,29.2,585.32,582.12,LIN,STL,168.0,168.0,UNK,,ROT,1.0,
7046970191,RN017741,0.0,20.0,506.98,486.98,LIN,UPVC,50.0,50.0,UNK,,ROT,1.0,
7046970191,RN017741,20.0,26.0,486.98,480.98,INLT,UPVC,50.0,50.0,SAP,0.5,ROT,1.0,
7047069831,RN017742,0.0,17.0,507.0,490.0,LIN,UPVC,50.0,50.0,UNK,,ROT,1.0,
7047069831,RN017742,17.0,26.0,490.0,481.0,INLT,UPVC,50.0,50.0,SAP,0.5,ROT,1.0,
7050105553,RN010526,0.0,10.7,484.21,473.51,LIN,STL,127.0,127.0,UNK,,CBT,1.0,
7051823221,RN010277,0.0,30.5,520.02,489.52,LIN,STL,150.0,150.0,UNK,,CBT,1.0,
7051823221,RN010277,30.5,54.9,489.52,465.12,INLT,STL,150.0,150.0,UNK,,CBT,1.0,
7051967041,RN013842,0.0,4.0,533.1,529.1,LIN,STL,203.0,203.0,UNK,,ROT,1.0,
7051967041,RN013842,71.5,77.8,461.6,455.3,INLT,STL,152.0,152.0,UNK,,ROT,1.0,
7053357761,RN016154,0.0,5.5,532.93,527.43,LIN,STL,203.0,203.0,UNK,,ROT,1.0,
7053357761,RN016154,0.0,4.3,532.93,528.63,LIN,UPVC,143.0,143.0,UNK,,ROT,1.0,
7053357761,RN016154,4.3,16.3,528.63,516.63,INLT,UPVC,143.0,143.0,SAP,2.0,ROT,1.0,
7053357761,RN016154,16.3,22.3,516.63,510.63,LIN,UPVC,143.0,143.0,UNK,,ROT,1.0,
7054609741,RN015575,-0.5,6.0,543.99,537.49,LIN,STL,203.0,203.0,UNK,,ROT,1.0,
7054609741,RN015575,-0.44,93.5,543.93,449.99,LIN,UPVC,100.0,100.0,UNK,,ROT,1.0,
7054609741,RN015575,93.5,126.5,449.99,416.99,INLT,UPVC,100.0,100.0,SAP,1.0,ROT,1.0,
7054609741,RN015575,126.5,127.5,416.99,415.99,LIN,UPVC,100.0,100.0,UNK,,ROT,1.0,
7054859871,RN017036,0.0,5.7,551.83,546.13,LIN,STL,206.0,206.0,UNK,,ROT,1.0,
7054859871,RN017036,0.0,59.6,551.83,492.23,LIN,STL,155.0,155.0,UNK,,ROT,1.0,
7054859871,RN017036,59.6,71.6,492.23,480.23,INLT,STL,155.0,155.0,SAP,2.0,ROT,1.0,
7054859871,RN017036,71.6,77.6,480.23,474.23,LIN,STL,155.0,155.0,UNK,,ROT,1.0,
7054922981,RN013873,0.0,2.0,521.11,519.11,LIN,STL,203.0,203.0,UNK,,ROT,1.0,
7054922981,RN013873,0.0,38.0,521.11,483.11,LIN,STL,155.0,155.0,UNK,,ROT,1.0,
7054922981,RN013873,38.0,44.0,483.11,477.11,INLT,STL,155.0,155.0,SAP,4.0,ROT,1.0,
7054922981,RN013873,44.0,50.0,477.11,471.11,LIN,STL,155.0,155.0,UNK,,ROT,1.0,
7054959861,RN014663,0.0,6.0,551.83,545.83,LIN,STL,203.0,203.0,UNK,,ROT,1.0,
7054959861,RN014663,67.8,73.3,484.03,478.53,LIN,STL,152.0,152.0,UNK,,ROT,1.0,
7056333691,RN011592,0.0,158.9,649.0,490.1,LIN,STL,152.0,152.0,UNK,,ROT,1.0,
7057148921,RN015118,-0.5,3.4,468.1,464.2,LIN,STL,168.0,168.0,UNK,,UNK,1.0,
7057148921,RN015118,0.5,12.5,467.1,455.1,LIN,UPVC,50.0,50.0,UNK,,UNK,1.0,
7057148921,RN015118,12.5,18.5,455.1,449.1,INLT,UPVC,50.0,50.0,SAP,8.0,UNK,1.0,
7058543641,RN015559,0.0,3.6,467.69,464.09,LIN,STL,168.0,168.0,UNK,,UNK,1.0,
7061586371,RN015368,0.0,3.0,616.36,613.36,LIN,STL,219.0,219.0,UNK,,ROT,1.0,
7061586371,RN015368,21.0,27.0,595.36,589.36,INLT,STL,168.0,168.0,UNK,,ROT,1.0,
7061586371,RN015368,27.0,31.5,589.36,584.86,LIN,STL,168.0,168.0,UNK,,ROT,1.0,
7065134971,RN016700,0.0,6.1,774.0,767.9,LIN,STL,203.0,203.0,UNK,,ROT,1.0,
7065343841,RN014950,0.0,1.5,654.0,652.5,LIN,STL,203.0,203.0,UNK,,ROT,1.0,
7065343841,RN014950,24.2,36.2,629.8,617.8,INLT,UPVC,150.0,150.0,UNK,,ROT,1.0,
7065343841,RN014950,36.2,44.2,617.8,609.8,LIN,UPVC,150.0,150.0,UNK,,ROT,1.0,
7065837721,RN016881,0.0,4.6,765.0,760.4,LIN,STL,203.0,203.0,UNK,,ROT,1.0,
7065837721,RN016881,0.0,102.3,765.0,662.7,LIN,STL,152.0,152.0,UNK,,ROT,1.0,
7065837721,RN016881,102.3,108.8,662.7,656.2,INLT,STL,152.0,152.0,SAP,6.0,ROT,1.0,
7065837721,RN016881,108.8,111.8,656.2,653.2,LIN,STL,152.0,152.0,UNK,,ROT,1.0,
7067026501,RN011796,0.0,30.5,514.04,483.54,LIN,STL,155.0,155.0,UNK,,ROT,1.0,
7067026502,RN012764,0.0,16.0,514.04,498.04,LIN,STL,150.0,150.0,UNK,,ROT,1.0,
7067026502,RN012764,16.0,20.0,498.04,494.04,INLT,STL,150.0,150.0,SAP,4.0,ROT,1.0,
7067026502,RN012764,20.0,21.0,494.04,493.04,LIN,STL,150.0,150.0,UNK,,ROT,1.0,
7070186411,RN012068,0.0,4.6,502.94,498.34,LIN,STL,203.0,203.0,UNK,,UNK,1.0,
7071565321,RN018282,0.0,6.0,769.0,763.0,LIN,STL,206.0,206.0,UNK,,ROT,1.0,
7071565321,RN018282,0.0,138.0,769.0,631.0,LIN,STL,155.0,155.0,UNK,,ROT,1.0,
7071565321,RN018282,138.0,141.0,631.0,628.0,INLT,STL,155.0,155.0,SAP,2.0,ROT,1.0,
7071565321,RN018282,141.0,147.0,628.0,622.0,LIN,STL,155.0,155.0,UNK,,ROT,1.0,
7071565321,RN018282,147.0,162.0,622.0,607.0,INLT,STL,155.0,155.0,SAP,2.0,ROT,1.0,
7071565321,RN018282,162.0,168.0,607.0,601.0,LIN,STL,155.0,155.0,UNK,,ROT,1.0,
7071565321,RN018282,168.0,172.0,601.0,597.0,INLT,STL,155.0,155.0,SAP,2.0,ROT,1.0,
7071565321,RN018282,172.0,177.0,597.0,592.0,LIN,STL,155.0,155.0,UNK,,ROT,1.0,
7071565321,RN018282,177.0,180.0,592.0,589.0,INLT,STL,155.0,155.0,SAP,2.0,ROT,1.0,
7071565321,RN018282,180.0,186.0,589.0,583.0,LIN,STL,155.0,155.0,UNK,,ROT,1.0,
7073908171,RN010691,0.0,4.0,517.85,513.85,LIN,STL,324.0,324.0,UNK,,UNK,1.0,
7073908171,RN010691,77.7,84.1,440.15,433.75,INLT,STL,152.0,152.0,SAP,12.7,UNK,1.0,
7073908171,RN010691,84.1,121.0,433.75,396.85,LIN,STL,152.0,152.0,UNK,,UNK,1.0,
7077847131,RN014960,0.0,6.6,566.67,560.07,LIN,STL,203.0,203.0,UNK,,UNK,1.0,
7081043161,RN015560,-0.5,12.5,470.49,457.49,LIN,UPVC,50.0,50.0,UNK,,ROT,1.0,
7081043161,RN015560,0.0,3.0,469.99,466.99,LIN,STL,168.0,168.0,UNK,,ROT,1.0,
7081043161,RN015560,12.5,18.5,457.49,451.49,INLT,UPVC,50.0,50.0,SAP,8.0,ROT,1.0,
7082551781,RN015120,-0.5,2.5,478.91,475.91,LIN,STL,168.0,168.0,UNK,,ROT,1.0,
7082551781,RN015120,0.5,24.5,477.91,453.91,LIN,UPVC,50.0,50.0,UNK,,ROT,1.0,
7082551781,RN015120,24.5,30.5,453.91,447.91,INLT,UPVC,50.0,50.0,SAP,8.0,ROT,1.0,
7089323461,RN017133,0.0,6.0,550.79,544.79,LIN,STL,206.0,206.0,UNK,,ROT,1.0,
7089323461,RN017133,0.0,30.0,550.79,520.79,LIN,UPVC,150.0,150.0,UNK,,ROT,1.0,
7089323461,RN017133,30.0,36.0,520.79,514.79,INLT,UPVC,150.0,150.0,SAP,2.0,ROT,1.0,
7089323461,RN017133,36.0,42.0,514.79,508.79,LIN,UPVC,150.0,150.0,UNK,,ROT,1.0,
7095761351,RN015571,0.0,6.4,504.9,498.5,LIN,STL,203.0,203.0,UNK,,ROT,1.0,
7095761351,RN015571,0.0,61.5,504.9,443.4,LIN,UPVC,50.0,50.0,UNK,,ROT,1.0,
7095761351,RN015571,61.5,73.7,443.4,431.2,INLT,UPVC,50.0,50.0,SAP,4.0,ROT,1.0,
7095761351,RN015571,73.7,79.8,431.2,425.1,LIN,UPVC,50.0,50.0,UNK,,ROT,1.0,
7095761352,RN015672,0.0,7.6,504.9,497.3,LIN,STL,203.0,203.0,UNK,,ROT,1.0,
7095761352,RN015672,0.0,69.0,504.9,435.9,UNK,UNK,155.0,155.0,UNK,,ROT,1.0,
7095761352,RN015672,69.0,74.0,435.9,430.9,INLT,UNK,155.0,155.0,SAP,4.0,ROT,1.0,
7095761352,RN015672,74.0,82.0,430.9,422.9,UNK,UNK,155.0,155.0,UNK,,ROT,1.0,
7095761352,RN015672,82.0,88.0,422.9,416.9,INLT,UNK,155.0,155.0,SAP,4.0,ROT,1.0,
7095761352,RN015672,88.0,98.0,416.9,406.9,UNK,UNK,155.0,155.0,UNK,,ROT,1.0,
7095895591,RN014936,0.0,1.2,488.74,487.54,LIN,GALV,50.0,50.0,UNK,,UNK,1.0,
7096787561,RN018582,0.0,5.7,438.07,432.37,LIN,STL,203.0,203.0,UNK,,ROT,1.0,
7096787561,RN018582,0.0,77.8,438.07,360.27,LIN,UPVC,102.0,102.0,UNK,,ROT,1.0,
7096787561,RN018582,77.8,83.8,360.27,354.27,INLT,UPVC,102.0,102.0,SAP,2.0,ROT,1.0,
7096787561,RN018582,83.8,96.8,354.27,341.27,LIN,UPVC,102.0,102.0,UNK,,ROT,1.0,
7105965921,RN015523,0.0,6.0,654.76,648.76,LIN,STL,203.0,203.0,UNK,,ROT,1.0,
7105965921,RN015523,75.0,78.0,579.76,576.76,LIN,STL,152.0,152.0,UNK,,ROT,1.0,
7108468681,RN018851,0.0,6.0,549.14,543.14,LIN,STL,206.0,206.0,UNK,,ROT,1.0,
7108468681,RN018851,0.0,47.0,549.14,502.14,LIN,STL,155.0,155.0,UNK,,ROT,1.0,
7108468681,RN018851,47.0,53.5,502.14,495.64,INLT,STL,155.0,155.0,SAP,2.0,ROT,1.0,
7108468681,RN018851,53.5,60.0,495.64,489.14,LIN,STL,155.0,155.0,UNK,,ROT,1.0,
7109070041,RN003932,0.0,2.0,510.82,508.82,LIN,UPVC,146.0,146.0,UNK,,ROT,1.0,
7109142871,RN014961,0.0,6.6,564.78,558.18,LIN,STL,203.0,203.0,UNK,,UNK,1.0,
7109508581,RN013187,0.0,3.0,709.0,706.0,LIN,STL,203.0,203.0,UNK,,ROT,1.0,
7109508581,RN013187,18.0,24.0,691.0,685.0,LIN,STL,142.0,142.0,UNK,,ROT,1.0,
7112891701,RN014251,0.0,22.0,500.99,478.99,LIN,UPVC,142.0,142.0,UNK,,UNK,1.0,
7113038671,RN018395,0.0,6.0,546.97,540.97,LIN,STL,206.0,206.0,UNK,,ROT,1.0,
7113361642,RN006999,0.0,29.7,528.44,498.74,LIN,UPVC,51.0,51.0,UNK,,UNK,1.0,
7113371641,RN004198,0.0,54.9,680.0,625.1,LIN,STL,142.0,142.0,UNK,,UNK,1.0,
7115794241,RN013042,0.0,6.1,636.1,630.0,LIN,UPVC,128.0,128.0,UNK,,ROT,1.0,
7116268691,RN018281,0.0,6.0,741.0,735.0,LIN,STL,206.0,206.0,UNK,,ROT,1.0,
7116268691,RN018281,0.0,101.5,741.0,639.5,LIN,STL,155.0,155.0,UNK,,ROT,1.0,
7116268691,RN018281,101.5,107.5,639.5,633.5,INLT,STL,155.0,155.0,SAP,2.0,ROT,1.0,
7116268691,RN018281,107.5,113.5,633.5,627.5,LIN,STL,155.0,155.0,UNK,,ROT,1.0,
7116268691,RN018281,113.5,119.5,627.5,621.5,INLT,STL,155.0,155.0,SAP,20.0,ROT,1.0,
7118553631,RN006982,0.0,74.7,725.27,650.57,AFIL,UNK,340.0,340.0,UNK,,ROT,1.0,
7124943001,RN017705,0.0,12.0,718.0,706.0,LIN,STL,206.0,206.0,UNK,,ROT,1.0,
7124943001,RN017705,0.0,149.0,718.0,569.0,LIN,UPVC,150.0,150.0,UNK,,ROT,1.0,
7124943001,RN017705,149.0,155.0,569.0,563.0,INLT,UPVC,150.0,150.0,SAP,2.5,ROT,1.0,
7124943001,RN017705,155.0,161.0,563.0,557.0,LIN,UPVC,150.0,150.0,UNK,,ROT,1.0,
7124943001,RN017705,161.0,174.0,557.0,544.0,INLT,UPVC,150.0,150.0,SAP,2.5,ROT,1.0,
7124943001,RN017705,174.0,179.0,544.0,539.0,LIN,UPVC,150.0,150.0,UNK,,ROT,1.0,
7135150091,RN013050,0.0,6.1,667.01,660.91,LIN,UPVC,128.0,128.0,UNK,,ROT,1.0,
7139301701,RN014252,0.0,6.0,516.0,510.0,LIN,STL,203.0,203.0,UNK,,ROT,1.0,
7140031031,RN013297,0.0,2.0,631.26,629.26,LIN,STL,200.0,200.0,UNK,,ROT,1.0,
7140031031,RN013297,6.0,12.0,625.26,619.26,INLT,STL,150.0,150.0,UNK,,ROT,1.0,
7140031031,RN013297,12.0,30.0,619.26,601.26,LIN,STL,150.0,150.0,UNK,,ROT,1.0,
7141045541,RN004548,0.0,61.9,656.0,594.1,LIN,STL,142.0,142.0,UNK,,UNK,1.0,
7141045541,RN004548,71.3,82.3,584.7,573.7,INLT,STL,142.0,142.0,SAP,3.7,UNK,1.0,
7141045543,RN010757,0.0,2.5,656.0,653.5,LIN,STL,305.0,305.0,UNK,,UNK,1.0,
7151693881,RN017646,0.0,6.0,486.21,480.21,LIN,UPVC,254.0,254.0,UNK,,CBT,1.0,
7151693881,RN017646,0.0,19.8,486.21,466.41,LIN,UPVC,150.0,150.0,UNK,,CBT,1.0,
7155468681,RN010466,0.0,5.4,522.12,516.72,LIN,STL,203.0,203.0,UNK,,UNK,1.0,
7155468681,RN010466,39.0,51.5,483.12,470.62,INLT,STL,152.0,152.0,UNK,,UNK,1.0,
7155468681,RN010466,51.5,54.7,470.62,467.42,INLT,SSTL,127.0,127.0,SAP,0.5,UNK,1.0,
7156462541,RN010936,0.0,78.0,706.0,628.0,LIN,STL,142.0,142.0,UNK,,ROT,1.0,
7156462541,RN010936,78.0,88.0,628.0,618.0,INLT,STL,142.0,142.0,SAP,9.53,ROT,1.0,
7156462541,RN010936,88.0,91.0,618.0,615.0,LIN,STL,142.0,142.0,UNK,,ROT,1.0,
7156688551,RN012069,0.0,30.0,498.76,468.76,LIN,GALV,51.0,51.0,UNK,,UNK,1.0,
7162356271,RN016247,0.0,32.0,675.0,643.0,LIN,UPVC,138.0,138.0,UNK,,CBT,1.0,
7162356271,RN016247,32.0,44.0,643.0,631.0,INLT,UPVC,138.0,138.0,UNK,,CBT,1.0,
7162356271,RN016247,44.0,50.0,631.0,625.0,LIN,UPVC,138.0,138.0,UNK,,CBT,1.0,
7163630071,RN001880,0.0,35.4,664.0,628.6,LIN,STL,142.0,142.0,UNK,,UNK,1.0,
7163630071,RN001880,35.4,37.8,628.6,626.2,INLT,STL,142.0,142.0,UNK,,UNK,1.0,
7163630071,RN001880,37.7,40.5,626.3,623.5,LIN,STL,142.0,142.0,UNK,,UNK,1.0,
7163630071,RN001880,40.5,43.6,623.5,620.4,INLT,STL,142.0,142.0,UNK,,UNK,1.0,
7163630071,RN001880,43.5,45.1,620.5,618.9,LIN,STL,142.0,142.0,UNK,,UNK,1.0,
7165740411,RN016880,0.0,3.8,748.0,744.2,LIN,STL,203.0,203.0,UNK,,ROT,1.0,
7165740411,RN016880,0.0,81.8,748.0,666.2,LIN,STL,152.0,152.0,UNK,,ROT,1.0,
7165740411,RN016880,81.8,88.3,666.2,659.7,INLT,STL,152.0,152.0,SAP,6.0,ROT,1.0,
7165740411,RN016880,88.3,147.0,659.7,601.0,LIN,STL,152.0,152.0,UNK,,ROT,1.0,
7165740411,RN016880,147.0,153.5,601.0,594.5,INLT,STL,152.0,152.0,SAP,6.0,ROT,1.0,
7165740411,RN016880,153.5,163.2,594.5,584.8,LIN,STL,152.0,152.0,UNK,,ROT,1.0,
7167045271,RN005741,0.0,56.1,649.0,592.9,LIN,STL,142.0,142.0,UNK,,UNK,1.0,
7175240981,RN016362,0.0,6.3,734.0,727.7,LIN,STL,203.0,203.0,UNK,,ROT,1.0,
7175240981,RN016362,0.0,160.5,734.0,573.5,LIN,STL,152.0,152.0,UNK,,ROT,1.0,
7175240981,RN016362,160.5,173.3,573.5,560.7,INLT,STL,152.0,152.0,SAP,0.4,ROT,1.0,
7175946281,RN006969,0.0,82.3,651.0,568.7,LIN,STL,142.0,142.0,UNK,,UNK,1.0,
7176818211,RN013843,0.0,3.0,525.82,522.82,LIN,STL,203.0,203.0,UNK,,UNK,1.0,
7176818211,RN013843,64.8,71.3,461.02,454.52,LIN,STL,152.0,152.0,UNK,,UNK,1.0,
7178821421,RN012981,0.0,12.0,620.0,608.0,LIN,STL,152.0,152.0,UNK,,UNK,1.0,
7179016091,RN010939,0.0,3.0,607.0,604.0,LIN,STL,203.0,203.0,UNK,,ROT,1.0,
7179016091,RN010939,48.5,54.5,558.5,552.5,INLT,STL,142.0,142.0,SAP,12.7,ROT,1.0,
7179016091,RN010939,54.5,60.0,552.5,547.0,LIN,STL,142.0,142.0,UNK,,ROT,1.0,
7179021311,RN017633,0.0,5.6,620.0,614.4,LIN,STL,206.0,206.0,UNK,,ROT,1.0,
7179021311,RN017633,0.0,14.0,620.0,606.0,LIN,UPVC,150.0,150.0,UNK,,ROT,1.0,
7179021311,RN017633,14.0,18.0,606.0,602.0,INLT,UPVC,150.0,150.0,SAP,3.0,ROT,1.0,
7181865942,RN016383,0.0,100.6,722.0,621.4,LIN,STL,152.0,152.0,UNK,,ROT,1.0,
7181865942,RN016383,0.0,6.0,722.0,716.0,LIN,STL,203.0,203.0,UNK,,ROT,1.0,
7181865942,RN016383,100.6,106.1,621.4,615.9,INLT,STL,152.0,152.0,SAP,0.4,ROT,1.0,
7181865942,RN016383,106.8,112.3,615.2,609.7,LIN,STL,152.0,152.0,UNK,,ROT,1.0,
7184216341,RN010941,0.0,5.0,610.0,605.0,LIN,STL,203.0,203.0,UNK,,ROT,1.0,
7184216341,RN010941,49.0,59.5,561.0,550.5,INLT,STL,142.0,142.0,SAP,9.53,ROT,1.0,
7186025091,RN016030,0.0,6.2,500.31,494.11,LIN,STL,200.0,200.0,UNK,,ROT,1.0,
7186025091,RN016030,0.0,32.1,500.31,468.21,LIN,STL,152.0,152.0,UNK,,ROT,1.0,
7186025091,RN016030,32.1,34.1,468.21,466.21,INLT,SSTL,150.0,150.0,SAP,1.0,ROT,1.0,
7186025091,RN016030,34.1,40.0,466.21,460.31,LIN,STL,152.0,152.0,UNK,,ROT,1.0,
7191858151,RN004968,0.0,46.2,604.0,557.8,LIN,STL,142.0,142.0,UNK,,UNK,1.0,
7191858151,RN004968,46.3,52.4,557.7,551.6,INLT,STL,142.0,142.0,SAP,3.18,UNK,1.0,
7193371641,RN016753,0.0,5.5,724.0,718.5,LIN,UPVC,150.0,150.0,UNK,,ROT,1.0,
7194302511,RN017039,0.0,6.0,588.87,582.87,LIN,STL,206.0,206.0,UNK,,ROT,1.0,
7194302511,RN017039,0.0,47.0,588.87,541.87,LIN,UPVC,150.0,150.0,UNK,,ROT,1.0,
7194302511,RN017039,47.0,65.0,541.87,523.87,INLT,UPVC,150.0,150.0,SAP,2.0,ROT,1.0,
7194302511,RN017039,65.0,72.0,523.87,516.87,LIN,UPVC,150.0,150.0,UNK,,ROT,1.0,
7196017051,RN006993,0.0,42.1,611.0,568.9,LIN,STL,142.0,142.0,UNK,,ROT,1.0,
7196017051,RN006993,42.1,48.2,568.9,562.8,INLT,STL,142.0,142.0,SAP,3.18,ROT,1.0,
7198697071,RN013061,0.0,9.2,714.2,705.0,LIN,UPVC,128.0,128.0,UNK,,ROT,1.0,
7201411611,RN015232,0.0,3.0,532.71,529.71,LIN,STL,203.0,203.0,UNK,,ROT,1.0,
7201411611,RN015232,0.0,137.0,532.71,395.71,LIN,STL,155.0,155.0,UNK,,ROT,1.0,
7201411611,RN015232,137.0,149.0,395.71,383.71,INLT,STL,155.0,155.0,SAP,4.0,ROT,1.0,
7202804701,RN014383,0.0,4.7,648.0,643.3,LIN,UPVC,127.0,127.0,UNK,,UNK,1.0,
7203311642,RN018391,0.0,6.0,602.32,596.32,LIN,STL,260.0,260.0,UNK,,ROT,1.0,
7203311642,RN018391,0.0,54.0,602.32,548.32,LIN,UPVC,150.0,150.0,UNK,,ROT,1.0,
7203311642,RN018391,54.0,66.0,548.32,536.32,INLT,SSTL,150.0,150.0,SAP,0.75,ROT,1.0,
7203311642,RN018391,66.0,68.0,536.32,534.32,LIN,SSTL,150.0,150.0,UNK,,ROT,1.0,
7205707551,RN006282,0.0,6.9,523.78,516.88,LIN,STL,142.0,142.0,UNK,,ROT,1.0,
7208759931,RN015569,0.0,6.5,502.88,496.38,LIN,STL,219.0,219.0,UNK,,ROT,1.0,
7208759931,RN015569,0.0,49.3,502.88,453.58,LIN,UPVC,50.0,50.0,UNK,,ROT,1.0,
7208759931,RN015569,49.3,55.4,453.58,447.48,INLT,UPVC,50.0,50.0,SAP,4.0,ROT,1.0,
7208917491,RN010689,0.0,4.0,522.95,518.95,LIN,STL,305.0,305.0,UNK,,UNK,1.0,
7208917491,RN010689,64.1,69.7,458.85,453.25,LIN,STL,203.0,203.0,UNK,,UNK,1.0,
7208917491,RN010689,69.7,73.0,453.25,449.95,INLT,SSTL,203.0,203.0,SAP,0.51,UNK,1.0,
7208917491,RN010689,73.0,108.0,449.95,414.95,LIN,STL,203.0,203.0,UNK,,UNK,1.0,
7212821701,RN011521,0.0,4.7,630.0,625.3,LIN,STL,203.0,203.0,UNK,,UNK,1.0,
7212881701,RN006167,0.0,9.1,516.0,506.9,LIN,UPVC,,,UNK,,UNK,1.0,
7212881704,RN006170,0.0,18.3,516.0,497.7,LIN,UPVC,51.0,51.0,UNK,,UNK,1.0,
7212881705,RN006171,0.0,21.3,516.0,494.7,LIN,UPVC,51.0,51.0,UNK,,UNK,1.0,
7212881707,RN006173,0.0,6.1,516.0,509.9,LIN,UPVC,,,UNK,,UNK,1.0,
7212881708,RN006290,0.0,3.2,516.0,512.8,LIN,STL,142.0,142.0,UNK,,UNK,1.0,
7213399641,RN016754,0.0,2.0,676.0,674.0,LIN,UPVC,150.0,150.0,UNK,,ROT,1.0,
7213399641,RN016754,0.0,28.5,676.0,647.5,LIN,UPVC,100.0,100.0,UNK,,ROT,1.0,
7213399641,RN016754,28.5,40.5,647.5,635.5,INLT,UPVC,100.0,100.0,UNK,,ROT,1.0,
7224288401,RN017132,0.0,6.0,566.24,560.24,LIN,STL,206.0,206.0,UNK,,ROT,1.0,
7225263211,RN015570,0.0,6.5,507.07,500.57,LIN,STL,219.0,219.0,UNK,,ROT,1.0,
7225263211,RN015570,0.0,0.5,507.07,506.57,LIN,GALV,50.0,50.0,UNK,,ROT,1.0,
7225263211,RN015570,0.5,55.4,506.57,451.67,LIN,UPVC,50.0,50.0,UNK,,ROT,1.0,
7225263211,RN015570,55.4,61.5,451.67,445.57,INLT,UPVC,50.0,50.0,SAP,4.0,ROT,1.0,
7227271031,RN019082,0.0,5.7,514.24,508.54,LIN,STL,200.0,,UNK,,ROT,1.0,
7233639941,RN019469,0.0,5.7,656.32,650.62,LIN,STL,205.0,,UNK,,ROT,1.0,
7233639941,RN019469,0.0,24.0,656.32,632.32,LIN,UPVC,150.0,,UNK,,ROT,1.0,
7233639941,RN019469,24.0,36.0,632.32,620.32,INLT,UPVC,150.0,,SAP,2.5,ROT,1.0,
7233639941,RN019469,36.0,42.0,620.32,614.32,LIN,UPVC,150.0,,UNK,,ROT,1.0,
7233808081,RN019320,0.0,5.7,547.61,541.91,LIN,STL,254.0,,UNK,,ROT,1.0,
7239343071,RN016748,0.0,20.0,609.0,589.0,LIN,UPVC,100.0,100.0,UNK,,ROT,1.0,
7239343071,RN016748,20.0,29.0,589.0,580.0,INLT,UPVC,100.0,100.0,UNK,,ROT,1.0,
7239343071,RN016748,29.0,32.0,580.0,577.0,LIN,UPVC,100.0,100.0,UNK,,ROT,1.0,
7239464641,RN002576,0.0,18.8,620.0,601.2,LIN,STL,142.0,142.0,UNK,,UNK,1.0,
7239464641,RN002576,18.8,26.4,601.2,593.6,INLT,STL,142.0,142.0,SAP,6.35,UNK,1.0,
7242716431,RN015148,0.0,4.0,646.0,642.0,LIN,STL,203.0,203.0,UNK,,ROT,1.0,
7243464431,RN019329,0.0,5.5,619.0,613.5,LIN,STL,206.0,,UNK,,ROT,1.0,
7243464431,RN019329,0.0,21.0,619.0,598.0,LIN,UPVC,155.0,,UNK,,ROT,1.0,
7243464431,RN019329,21.0,33.0,598.0,586.0,INLT,UPVC,155.0,,SAP,1.5,ROT,1.0,
7243464431,RN019329,33.0,36.0,586.0,583.0,LIN,UPVC,155.0,,UNK,,ROT,1.0,
7244064291,RN011174,0.0,4.5,620.0,615.5,LIN,STL,203.0,203.0,UNK,,UNK,1.0,
7244064291,RN011174,31.0,37.0,589.0,583.0,LIN,STL,142.0,142.0,UNK,,UNK,1.0,
