MORPH_ID,HydroCode,FromDepth,ToDepth,TopElev,BottomElev,GALithType,MajorLithCode,MinorLithCode,Description,Source,LogType,isBasement,geometry
5295843561,120619085,56.5,66.6,514.5,504.4,granite,granite,fractured,BLACK AND RED GRANITE.  DRILLING SUSPENDED  ,UNK,1.0,1.0,
5296004571,WPRC0151,0.0,2.0,680.0,678.0,clay,,,,,,-999.0,
5296004571,WPRC0151,2.0,16.0,678.0,664.0,clay,,,,,,-999.0,
5296004571,WPRC0151,16.0,22.0,664.0,658.0,silcrete,,,,,,-999.0,
5296004571,WPRC0151,22.0,24.0,658.0,656.0,silcrete,,,,,,-999.0,
5296004571,WPRC0151,24.0,38.0,656.0,642.0,clay,,,,,,-999.0,
5296004571,WPRC0151,38.0,108.0,642.0,572.0,clay,,,,,,-999.0,
5296004571,WPRC0151,108.0,110.0,572.0,570.0,clay,,,,,,-999.0,
5296004571,WPRC0151,110.0,120.0,570.0,560.0,clay,,,,,,-999.0,
5296004571,WPRC0151,120.0,130.0,560.0,550.0,silcrete,,,,,,-999.0,
5296004571,WPRC0151,130.0,138.0,550.0,542.0,ultramafic intrusive rock,,,,,,1.0,
5296104581,WPRC0150,0.0,40.0,681.0,641.0,clay,,,,,,-999.0,
5296104581,WPRC0150,40.0,44.0,641.0,637.0,clay,,,,,,-999.0,
5296104581,WPRC0150,44.0,54.0,637.0,627.0,clay,,,,,,-999.0,
5296104581,WPRC0150,54.0,60.0,627.0,621.0,clay,,,,,,-999.0,
5296104581,WPRC0150,60.0,64.0,621.0,617.0,clay,,,,,,-999.0,
5296104581,WPRC0150,64.0,72.0,617.0,609.0,clay,,,,,,-999.0,
5296104581,WPRC0150,72.0,74.0,609.0,607.0,saprolite,,,,,,-999.0,
5296104581,WPRC0150,74.0,78.0,607.0,603.0,clay,,,,,,-999.0,
5296104581,WPRC0150,78.0,80.0,603.0,601.0,saprock,,,,,,-999.0,
5296104581,WPRC0150,80.0,88.0,601.0,593.0,ultramafic intrusive rock,,,,,,1.0,
5297512191,WPRC0602,0.0,2.0,671.0,669.0,calcrete,,,,,,-999.0,
5297512191,WPRC0602,2.0,90.0,669.0,581.0,clay,,,,,,-999.0,
5297512191,WPRC0602,90.0,106.0,581.0,565.0,mottled zone,,,,,,-999.0,
5297512191,WPRC0602,106.0,110.0,565.0,561.0,mottled zone,,,,,,-999.0,
5297512191,WPRC0602,110.0,114.0,561.0,557.0,clay,,,,,,-999.0,
5297512191,WPRC0602,114.0,118.0,557.0,553.0,mottled zone,,,,,,-999.0,
5297512191,WPRC0602,118.0,120.0,553.0,551.0,clay,,,,,,-999.0,
5299310911,WPRC0604,0.0,2.0,676.0,674.0,magnesite,,,,,,1.0,
5299310911,WPRC0604,2.0,24.0,674.0,652.0,clay,,,,,,1.0,
5299310911,WPRC0604,24.0,26.0,652.0,650.0,clay,,,,,,1.0,
5299310911,WPRC0604,26.0,104.0,650.0,572.0,clay,,,,,,1.0,
5299310911,WPRC0604,104.0,107.0,572.0,569.0,clay,,,,,,1.0,
5299410931,WPRC0637,0.0,6.0,676.0,670.0,mottled zone,,,,,,-999.0,
5299410931,WPRC0637,6.0,42.0,670.0,634.0,clay,,,,,,-999.0,
5299410931,WPRC0637,42.0,44.0,634.0,632.0,clay,,,,,,-999.0,
5299410931,WPRC0637,44.0,48.0,632.0,628.0,saprolite,,,,,,-999.0,
5299410931,WPRC0637,48.0,52.0,628.0,624.0,saprock,,,,,,-999.0,
5299410931,WPRC0637,52.0,54.0,624.0,622.0,dunite,,,,,,1.0,
5299718011,WMPW07,-0.16,5.840000000000032,464.17,458.17,calcrete,calcrete,,,,,-999.0,
5299718011,WMPW07,5.84,9.840000000000032,458.17,454.17,sandy silt,sandy silt,calcrete,,,,-999.0,
5299718011,WMPW07,9.84,31.840000000000032,454.17,432.17,siltstone,siltstone,,,,,-999.0,
5299718011,WMPW07,31.84,35.84000000000003,432.17,428.17,gabbro,gabbro,,,,,1.0,
5300043001,WPRB0164,0.0,8.0,688.0,680.0,calcrete,,,,,,-999.0,
5300043001,WPRB0164,8.0,25.0,680.0,663.0,clay,,,,,,-999.0,
5300045001,WPRB0157,0.0,5.0,686.0,681.0,calcrete,,,,,,-999.0,
5300045001,WPRB0157,5.0,12.0,681.0,674.0,saprock,,,,,,-999.0,
5300047001,WPRB0154,0.0,9.0,685.0,676.0,calcrete,,,,,,-999.0,
5300047001,WPRB0154,9.0,10.0,676.0,675.0,saprock,,,,,,-999.0,
5300047001,WPRB0154,,,,,gabbro,,,,,,1.0,
5300053001,WPRB0121,0.0,1.0,686.0,685.0,calcrete,,,,,,-999.0,
5300053001,WPRB0121,1.0,22.0,685.0,664.0,clay,,,,,,-999.0,
5300055001,WPRB0099,0.0,3.0,681.0,678.0,calcrete,,,,,,-999.0,
5300055001,WPRB0099,3.0,26.0,678.0,655.0,clay,,,,,,-999.0,
5300057001,WPRB0083,0.0,2.0,681.0,679.0,calcrete,,,,,,-999.0,
5300057001,WPRB0083,2.0,10.0,679.0,671.0,clay,,,,,,-999.0,
5300057001,WPRB0083,10.0,30.0,671.0,651.0,saprock,,,,,,-999.0,
5300059001,WPRB0059,0.0,1.0,682.0,681.0,sand,,,,,,-999.0,
5300059001,WPRB0059,1.0,3.0,681.0,679.0,calcrete,,,,,,-999.0,
5300059001,WPRB0059,15.0,17.0,667.0,665.0,saprock,,,,,,-999.0,
5300059001,WPRB0059,17.0,19.0,665.0,663.0,gabbro,,,,,,1.0,
5300061001,WPRB0050,0.0,6.0,678.0,672.0,calcrete,,,,,,-999.0,
5300061001,WPRB0050,6.0,23.0,672.0,655.0,clay,,,,,,-999.0,
5300061001,WPRB0050,23.0,37.0,655.0,641.0,saprock,,,,,,-999.0,
5300063001,WPRB0031,0.0,3.0,678.0,675.0,calcrete,,,,,,-999.0,
5300063001,WPRB0031,3.0,25.0,675.0,653.0,clay,,,,,,-999.0,
5300063001,WPRB0031,25.0,30.0,653.0,648.0,saprock,,,,,,-999.0,
5300065001,WPRB0029,0.0,2.0,676.0,674.0,calcrete,,,,,,-999.0,
5300065001,WPRB0029,2.0,6.0,674.0,670.0,saprock,,,,,,-999.0,
5300065001,WPRB0029,6.0,23.0,670.0,653.0,saprock,,,,,,-999.0,
5300065001,WPRB0029,23.0,27.0,653.0,649.0,clay,,,,,,-999.0,
5300803351,WPRC0261,0.0,24.0,683.0,659.0,silcrete,,,,,,-999.0,
5300803351,WPRC0261,24.0,56.0,659.0,627.0,clay,,,,,,-999.0,
5300803351,WPRC0261,56.0,58.0,627.0,625.0,clay,,,,,,-999.0,
5300803351,WPRC0261,58.0,72.0,625.0,611.0,clay,,,,,,-999.0,
5300803351,WPRC0261,72.0,84.0,611.0,599.0,silcrete,,,,,,-999.0,
5300803351,WPRC0261,84.0,136.0,599.0,547.0,clay,,,,,,-999.0,
5300803351,WPRC0261,136.0,144.0,547.0,539.0,clay,,,,,,-999.0,
5300803351,WPRC0261,144.0,152.0,539.0,531.0,clay,,,,,,-999.0,
5300803351,WPRC0261,152.0,154.0,531.0,529.0,clay,,,,,,-999.0,
5300803351,WPRC0261,154.0,158.0,529.0,525.0,saprock,,,,,,-999.0,
5300803351,WPRC0261,158.0,162.0,525.0,521.0,ultramafic intrusive rock,,,,,,1.0,
5300803352,WPRC0262,0.0,10.0,683.0,673.0,silcrete,,,,,,-999.0,
5300803352,WPRC0262,10.0,12.0,673.0,671.0,silcrete,,,,,,-999.0,
5300803352,WPRC0262,12.0,24.0,671.0,659.0,silcrete,,,,,,-999.0,
5300803352,WPRC0262,24.0,38.0,659.0,645.0,clay,,,,,,-999.0,
5300803352,WPRC0262,38.0,60.0,645.0,623.0,clay,,,,,,-999.0,
5300803352,WPRC0262,60.0,66.0,623.0,617.0,clay,,,,,,-999.0,
5300803352,WPRC0262,66.0,74.0,617.0,609.0,clay,,,,,,-999.0,
5300803352,WPRC0262,74.0,82.0,609.0,601.0,clay,,,,,,-999.0,
5300803352,WPRC0262,82.0,90.0,601.0,593.0,silcrete,,,,,,-999.0,
5300803352,WPRC0262,90.0,120.0,593.0,563.0,clay,,,,,,-999.0,
5300803352,WPRC0262,120.0,122.0,563.0,561.0,saprock,,,,,,-999.0,
5300803352,WPRC0262,122.0,126.0,561.0,557.0,dunite,,,,,,1.0,
5301312481,WPRC0603,0.0,2.0,670.0,668.0,calcrete,,,,,,-999.0,
5301312481,WPRC0603,2.0,8.0,668.0,662.0,mottled zone,,,,,,-999.0,
5301312481,WPRC0603,8.0,14.0,662.0,656.0,magnesite,,,,,,1.0,
5301312481,WPRC0603,14.0,28.0,656.0,642.0,mottled zone,,,,,,1.0,
5301312481,WPRC0603,28.0,30.0,642.0,640.0,mottled zone,,,,,,1.0,
5301312481,WPRC0603,30.0,38.0,640.0,632.0,mottled zone,,,,,,1.0,
5301312481,WPRC0603,38.0,123.0,632.0,547.0,clay,,,,,,1.0,
5304208811,120310059,0.0,2.0,525.0,523.0,sand,sand,(none),RED SAND  ,UNK,1.0,-999.0,
5304208811,120310059,2.0,18.0,523.0,507.0,granite,granite,weathered,BROKEN GRANITE  ,UNK,1.0,1.0,
5304208811,120310059,18.0,45.0,507.0,480.0,granite,granite,weathered,SHALEY GRANITE  ,UNK,1.0,1.0,
5304208811,120310059,45.0,48.0,480.0,477.0,granite,granite,weathered,BROKEN WHITE QUARTZ  ,UNK,1.0,1.0,
5304208811,120310059,48.0,55.0,477.0,470.0,granite,granite,weathered,SHALEY GRANITE  ,UNK,1.0,1.0,
5304803651,WPRC0325,0.0,54.0,684.0,630.0,clay,,,,,,-999.0,
5304803651,WPRC0325,54.0,60.0,630.0,624.0,clay,,,,,,-999.0,
5304803651,WPRC0325,60.0,109.0,624.0,575.0,clay,,,,,,-999.0,
5304803651,WPRC0325,109.0,119.0,575.0,565.0,clay,,,,,,-999.0,
5304803651,WPRC0325,119.0,126.0,565.0,558.0,gabbro,,,,,,1.0,
5304911181,WPRC0638,0.0,4.0,674.0,670.0,mottled zone,,,,,,-999.0,
5304911181,WPRC0638,4.0,8.0,670.0,666.0,mottled zone,,,,,,-999.0,
5304911181,WPRC0638,8.0,12.0,666.0,662.0,clay,,,,,,-999.0,
5304911181,WPRC0638,12.0,16.0,662.0,658.0,magnesite,,,,,,1.0,
5304911181,WPRC0638,16.0,20.0,658.0,654.0,clay,,,,,,1.0,
5304911181,WPRC0638,20.0,30.0,654.0,644.0,magnesite,,,,,,1.0,
5304911181,WPRC0638,30.0,34.0,644.0,640.0,clay,,,,,,1.0,
5304911181,WPRC0638,34.0,36.0,640.0,638.0,clay,,,,,,1.0,
5304911181,WPRC0638,36.0,72.0,638.0,602.0,clay,,,,,,1.0,
5304911181,WPRC0638,72.0,82.0,602.0,592.0,mottled zone,,,,,,1.0,
5304911181,WPRC0638,82.0,88.0,592.0,586.0,saprolite,,,,,,1.0,
5304911181,WPRC0638,88.0,90.0,586.0,584.0,saprock,,,,,,1.0,
5305005121,WPRC0155,0.0,4.0,681.0,677.0,clay,,,,,,-999.0,
5305005121,WPRC0155,4.0,8.0,677.0,673.0,clay,,,,,,-999.0,
5305005121,WPRC0155,8.0,10.0,673.0,671.0,clay,,,,,,-999.0,
5305005121,WPRC0155,10.0,26.0,671.0,655.0,saprolite,,,,,,-999.0,
5305005121,WPRC0155,26.0,36.0,655.0,645.0,saprolite,,,,,,-999.0,
5305005121,WPRC0155,36.0,40.0,645.0,641.0,saprolite,,,,,,-999.0,
5305005121,WPRC0155,40.0,44.0,641.0,637.0,gabbro,,,,,,1.0,
5305005121,WPRC0155,44.0,46.0,637.0,635.0,ultramafic intrusive rock,,,,,,1.0,
5305005121,WPRC0155,46.0,58.0,635.0,623.0,gabbro,,,,,,1.0,
5305005121,WPRC0155,58.0,62.0,623.0,619.0,ultramafic intrusive rock,,,,,,1.0,
5307623761,120310019,0.0,20.0,408.0,388.0,calcrete,calcrete,silcrete,CALCRETE WITH SILCRETE BANDS.  ,UNK,1.0,0.0,
5307623761,120310019,20.0,36.0,388.0,372.0,calcrete,calcrete,silcrete,CALCRETE WITH BROWN CLAYEY SAND LAYERS.  ,UNK,1.0,0.0,
5308803941,WPRC0263,0.0,2.0,682.0,680.0,clay,,,,,,-999.0,
5308803941,WPRC0263,2.0,20.0,680.0,662.0,clay,,,,,,-999.0,
5308803941,WPRC0263,20.0,26.0,662.0,656.0,clay,,,,,,-999.0,
5308803941,WPRC0263,26.0,28.0,656.0,654.0,clay,,,,,,-999.0,
5308803941,WPRC0263,28.0,32.0,654.0,650.0,clay,,,,,,-999.0,
5308803941,WPRC0263,32.0,34.0,650.0,648.0,clay,,,,,,-999.0,
5308803941,WPRC0263,34.0,36.0,648.0,646.0,clay,,,,,,-999.0,
5308803941,WPRC0263,36.0,56.0,646.0,626.0,clay,,,,,,-999.0,
5308803941,WPRC0263,56.0,74.0,626.0,608.0,clay,,,,,,-999.0,
5308803941,WPRC0263,74.0,78.0,608.0,604.0,clay,,,,,,-999.0,
5308803941,WPRC0263,78.0,82.0,604.0,600.0,clay,,,,,,-999.0,
5308803941,WPRC0263,82.0,84.0,600.0,598.0,clay,,,,,,-999.0,
5308803941,WPRC0263,84.0,92.0,598.0,590.0,clay,,,,,,-999.0,
5308803941,WPRC0263,92.0,98.0,590.0,584.0,clay,,,,,,-999.0,
5308803941,WPRC0263,98.0,100.0,584.0,582.0,saprock,,,,,,-999.0,
5308803941,WPRC0263,100.0,102.0,582.0,580.0,dunite,,,,,,1.0,
5311702601,WPRC0606,0.0,2.0,685.0,683.0,mottled zone,,,,,,-999.0,
5311702601,WPRC0606,2.0,88.0,683.0,597.0,clay,,,,,,-999.0,
5311702601,WPRC0606,88.0,90.0,597.0,595.0,silcrete,,,,,,-999.0,
5311702601,WPRC0606,90.0,118.0,595.0,567.0,clay,,,,,,-999.0,
5311702601,WPRC0606,118.0,120.0,567.0,565.0,silcrete,,,,,,-999.0,
5311802611,WPRC0610,0.0,2.0,685.0,683.0,calcrete,,,,,,-999.0,
5311802611,WPRC0610,2.0,28.0,683.0,657.0,clay,,,,,,-999.0,
5311802611,WPRC0610,28.0,30.0,657.0,655.0,clay,,,,,,-999.0,
5311802611,WPRC0610,30.0,34.0,655.0,651.0,clay,,,,,,-999.0,
5311802611,WPRC0610,34.0,36.0,651.0,649.0,clay,,,,,,-999.0,
5311802611,WPRC0610,36.0,88.0,649.0,597.0,clay,,,,,,-999.0,
5311802611,WPRC0610,88.0,92.0,597.0,593.0,clay,,,,,,-999.0,
5311802611,WPRC0610,92.0,100.0,593.0,585.0,clay,,,,,,-999.0,
5311802611,WPRC0610,100.0,104.0,585.0,581.0,clay,,,,,,-999.0,
5311802611,WPRC0610,104.0,108.0,581.0,577.0,clay,,,,,,-999.0,
5312904241,WPRC0264,0.0,2.0,679.0,677.0,clay,,,,,,-999.0,
5312904241,WPRC0264,2.0,4.0,677.0,675.0,clay,,,,,,-999.0,
5312904241,WPRC0264,4.0,16.0,675.0,663.0,magnesite,,,,,,1.0,
5312904241,WPRC0264,16.0,20.0,663.0,659.0,clay,,,,,,1.0,
5312904241,WPRC0264,20.0,40.0,659.0,639.0,clay,,,,,,1.0,
5312904241,WPRC0264,40.0,50.0,639.0,629.0,clay,,,,,,1.0,
5312904241,WPRC0264,50.0,54.0,629.0,625.0,saprolite,,,,,,1.0,
5312904241,WPRC0264,54.0,60.0,625.0,619.0,saprock,,,,,,1.0,
5315401381,WPRC0272,0.0,2.0,681.0,679.0,clay,,,,,,-999.0,
5315401381,WPRC0272,2.0,8.0,679.0,673.0,clay,,,,,,-999.0,
5315401381,WPRC0272,8.0,10.0,673.0,671.0,clay,,,,,,-999.0,
5315401381,WPRC0272,10.0,12.0,671.0,669.0,clay,,,,,,-999.0,
5315401381,WPRC0272,12.0,16.0,669.0,665.0,clay,,,,,,-999.0,
5315401381,WPRC0272,16.0,22.0,665.0,659.0,clay,,,,,,-999.0,
5315401381,WPRC0272,22.0,28.0,659.0,653.0,clay,,,,,,-999.0,
5315401381,WPRC0272,28.0,40.0,653.0,641.0,clay,,,,,,-999.0,
5315401381,WPRC0272,40.0,52.0,641.0,629.0,clay,,,,,,-999.0,
5315401381,WPRC0272,52.0,106.0,629.0,575.0,clay,,,,,,-999.0,
5315401381,WPRC0272,106.0,114.0,575.0,567.0,clay,,,,,,-999.0,
5315401381,WPRC0272,114.0,116.0,567.0,565.0,clay,,,,,,-999.0,
5315401381,WPRC0272,116.0,122.0,565.0,559.0,clay,,,,,,-999.0,
5315401381,WPRC0272,122.0,126.0,559.0,555.0,magnesite,,,,,,1.0,
5315401382,WPRC0388,0.0,4.0,681.0,677.0,clay,,,,,,-999.0,
5315401382,WPRC0388,4.0,8.0,677.0,673.0,clay,,,,,,-999.0,
5315401382,WPRC0388,8.0,16.0,673.0,665.0,saprock,,,,,,-999.0,
5315401382,WPRC0388,16.0,18.0,665.0,663.0,pyroxenite,,,,,,1.0,
5315401382,WPRC0388,18.0,28.0,663.0,653.0,saprock,,,,,,1.0,
5315401382,WPRC0388,28.0,32.0,653.0,649.0,pyroxenite,,,,,,1.0,
5315401382,WPRC0388,32.0,40.0,649.0,641.0,saprock,,,,,,1.0,
5315401382,WPRC0388,40.0,44.0,641.0,637.0,ultramafic intrusive rock,,,,,,1.0,
5315401382,WPRC0388,44.0,58.0,637.0,623.0,saprock,,,,,,1.0,
5315401382,WPRC0388,58.0,64.0,623.0,617.0,ultramafic intrusive rock,,,,,,1.0,
5318412161,WPRC0579,0.0,2.0,664.0,662.0,clay,,,,,,-999.0,
5318412161,WPRC0579,2.0,18.0,662.0,646.0,clay,,,,,,-999.0,
5318412161,WPRC0579,18.0,28.0,646.0,636.0,mottled zone,,,,,,-999.0,
5318412161,WPRC0579,28.0,44.0,636.0,620.0,clay,,,,,,-999.0,
5318412161,WPRC0579,44.0,54.0,620.0,610.0,clay,,,,,,-999.0,
5318412161,WPRC0579,54.0,56.0,610.0,608.0,saprock,,,,,,-999.0,
5319401671,WPRC0271,0.0,2.0,682.0,680.0,calcrete,,,,,,-999.0,
5319401671,WPRC0271,2.0,6.0,680.0,676.0,magnesite,,,,,,1.0,
5319401671,WPRC0271,6.0,14.0,676.0,668.0,clay,,,,,,1.0,
5319401671,WPRC0271,14.0,32.0,668.0,650.0,clay,,,,,,1.0,
5319401671,WPRC0271,32.0,36.0,650.0,646.0,clay,,,,,,1.0,
5319401671,WPRC0271,36.0,38.0,646.0,644.0,clay,,,,,,1.0,
5319401671,WPRC0271,38.0,72.0,644.0,610.0,clay,,,,,,1.0,
5319401671,WPRC0271,72.0,78.0,610.0,604.0,clay,,,,,,1.0,
5319401671,WPRC0271,78.0,104.0,604.0,578.0,clay,,,,,,1.0,
5319401671,WPRC0271,104.0,114.0,578.0,568.0,clay,,,,,,1.0,
5319401671,WPRC0271,114.0,116.0,568.0,566.0,saprock,,,,,,1.0,
5319401671,WPRC0271,116.0,118.0,566.0,564.0,ultramafic intrusive rock,,,,,,1.0,
5320043001,WPRB0165,0.0,6.0,688.0,682.0,calcrete,,,,,,-999.0,
5320043001,WPRB0165,6.0,18.0,682.0,670.0,clay,,,,,,-999.0,
5320045001,WPRB0156,0.0,1.0,688.0,687.0,calcrete,,,,,,-999.0,
5320045001,WPRB0156,1.0,4.0,687.0,684.0,clay,,,,,,-999.0,
5320047001,WPRB0155,0.0,1.0,682.0,681.0,sand,,,,,,-999.0,
5320047001,WPRB0155,1.0,2.0,681.0,680.0,calcrete,,,,,,-999.0,
5320047001,WPRB0155,2.0,5.0,680.0,677.0,saprock,,,,,,-999.0,
5320047001,WPRB0155,5.0,6.0,677.0,676.0,gabbro,,,,,,1.0,
5320053001,WPRB0120,0.0,6.0,683.0,677.0,calcrete,,,,,,-999.0,
5320053001,WPRB0120,6.0,8.0,677.0,675.0,saprock,,,,,,-999.0,
5320053001,WPRB0120,8.0,9.0,675.0,674.0,gabbro,,,,,,1.0,
5320055001,WPRB0100,0.0,1.0,681.0,680.0,sand,,,,,,-999.0,
5320055001,WPRB0100,1.0,6.0,680.0,675.0,calcrete,,,,,,-999.0,
5320055001,WPRB0100,6.0,14.0,675.0,667.0,clay,,,,,,-999.0,
5320057001,WPRB0082,0.0,4.0,681.0,677.0,calcrete,,,,,,-999.0,
5320057001,WPRB0082,4.0,30.0,677.0,651.0,clay,,,,,,-999.0,
5320059001,WPRB0060,0.0,5.0,680.0,675.0,calcrete,,,,,,-999.0,
5320059001,WPRB0060,5.0,13.0,675.0,667.0,clay,,,,,,-999.0,
5320059001,WPRB0060,13.0,32.0,667.0,648.0,saprock,,,,,,-999.0,
5320061001,WPRB0049,0.0,2.0,678.0,676.0,calcrete,,,,,,-999.0,
5320061001,WPRB0049,3.0,22.0,675.0,656.0,clay,,,,,,-999.0,
5320061001,WPRB0049,22.0,27.0,656.0,651.0,saprock,,,,,,-999.0,
5320063001,WPRB0032,0.0,3.0,680.0,677.0,calcrete,,,,,,-999.0,
5320063001,WPRB0032,3.0,6.0,677.0,674.0,clay,,,,,,-999.0,
5320063001,WPRB0032,6.0,30.0,674.0,650.0,saprock,,,,,,-999.0,
5320065001,WPRB0028,0.0,4.0,679.0,675.0,calcrete,,,,,,-999.0,
5320065001,WPRB0028,4.0,6.0,675.0,673.0,saprock,,,,,,-999.0,
5320065001,WPRB0028,6.0,29.0,673.0,650.0,saprock,,,,,,-999.0,
5320503061,WPRC0156,0.0,12.0,682.0,670.0,clay,,,,,,-999.0,
5320503061,WPRC0156,12.0,22.0,670.0,660.0,clay,,,,,,-999.0,
5320503061,WPRC0156,22.0,86.0,660.0,596.0,clay,,,,,,-999.0,
5320503061,WPRC0156,86.0,88.0,596.0,594.0,clay,,,,,,-999.0,
5320503061,WPRC0156,88.0,90.0,594.0,592.0,clay,,,,,,-999.0,
5320503061,WPRC0156,90.0,94.0,592.0,588.0,saprolite,,,,,,-999.0,
5320503061,WPRC0156,94.0,104.0,588.0,578.0,saprock,,,,,,-999.0,
5320503061,WPRC0156,104.0,106.0,578.0,576.0,ultramafic intrusive rock,,,,,,1.0,
5322709501,WPRC0043,0.0,1.0,676.0,675.0,saprolite,,,,,,-999.0,
5322709501,WPRC0043,1.0,75.0,675.0,601.0,gabbro,,,,,,1.0,
5322709501,WPRC0043,75.0,78.0,601.0,598.0,saprolite,,,,,,1.0,
5322709501,WPRC0043,78.0,81.0,598.0,595.0,gabbro,,,,,,1.0,
5322709501,WPRC0043,81.0,91.0,595.0,585.0,pyroxenite,,,,,,1.0,
5322709501,WPRC0043,91.0,122.0,585.0,554.0,peridotite,,,,,,1.0,
5322709501,WPRC0043,122.0,124.0,554.0,552.0,ultramafic intrusive rock,,,,,,1.0,
5322709501,WPRC0043,124.0,127.0,552.0,549.0,peridotite,,,,,,1.0,
5323401971,WPRC0269,0.0,2.0,685.0,683.0,magnesite,,,,,,1.0,
5323401971,WPRC0269,2.0,90.0,683.0,595.0,clay,,,,,,1.0,
5323401971,WPRC0269,90.0,94.0,595.0,591.0,saprock,,,,,,1.0,
5323401971,WPRC0269,94.0,96.0,591.0,589.0,ultramafic intrusive rock,,,,,,1.0,
5323401972,WPRC0270,0.0,2.0,685.0,683.0,clay,,,,,,-999.0,
5323401972,WPRC0270,2.0,4.0,683.0,681.0,calcrete,,,,,,-999.0,
5323401972,WPRC0270,4.0,14.0,681.0,671.0,clay,,,,,,-999.0,
5323401972,WPRC0270,14.0,18.0,671.0,667.0,clay,,,,,,-999.0,
5323401972,WPRC0270,18.0,44.0,667.0,641.0,clay,,,,,,-999.0,
5323401972,WPRC0270,44.0,52.0,641.0,633.0,clay,,,,,,-999.0,
5323401972,WPRC0270,52.0,54.0,633.0,631.0,saprock,,,,,,-999.0,
5323401972,WPRC0270,54.0,60.0,631.0,625.0,ultramafic intrusive rock,,,,,,1.0,
5325900621,WPRC0044,0.0,1.0,685.0,684.0,colluvial material,,,,,,-999.0,
5325900621,WPRC0044,1.0,3.0,684.0,682.0,gabbro,,,,,,1.0,
5325900621,WPRC0044,3.0,4.0,682.0,681.0,saprolite,,,,,,1.0,
5325900621,WPRC0044,4.0,5.0,681.0,680.0,gabbro,,,,,,1.0,
5325900621,WPRC0044,5.0,10.0,680.0,675.0,clay,,,,,,1.0,
5325900621,WPRC0044,10.0,12.0,675.0,673.0,gabbro,,,,,,1.0,
5325900621,WPRC0044,13.0,16.0,672.0,669.0,saprolite,,,,,,1.0,
5325900621,WPRC0044,17.0,18.0,668.0,667.0,clay,,,,,,1.0,
5325900621,WPRC0044,18.0,20.0,667.0,665.0,gabbro,,,,,,1.0,
5325900621,WPRC0044,20.0,25.0,665.0,660.0,clay,,,,,,1.0,
5325900621,WPRC0044,25.0,26.0,660.0,659.0,gabbro,,,,,,1.0,
5325900621,WPRC0044,26.0,27.0,659.0,658.0,clay,,,,,,1.0,
5325900621,WPRC0044,27.0,28.0,658.0,657.0,gabbro,,,,,,1.0,
5325900621,WPRC0044,28.0,38.0,657.0,647.0,clay,,,,,,1.0,
5325900621,WPRC0044,43.0,44.0,642.0,641.0,gabbro,,,,,,1.0,
5325900621,WPRC0044,44.0,49.0,641.0,636.0,saprolite,,,,,,1.0,
5325900621,WPRC0044,49.0,57.0,636.0,628.0,gabbro,,,,,,1.0,
5325900621,WPRC0044,57.0,62.0,628.0,623.0,saprolite,,,,,,1.0,
5325900621,WPRC0044,62.0,64.0,623.0,621.0,gabbro,,,,,,1.0,
5325900621,WPRC0044,64.0,67.0,621.0,618.0,saprolite,,,,,,1.0,
5325900621,WPRC0044,67.0,69.0,618.0,616.0,gabbro,,,,,,1.0,
5325900621,WPRC0044,69.0,74.0,616.0,611.0,saprolite,,,,,,1.0,
5325900621,WPRC0044,74.0,76.0,611.0,609.0,gabbro,,,,,,1.0,
5325900621,WPRC0044,76.0,80.0,609.0,605.0,pyroxenite,,,,,,1.0,
5325900621,WPRC0044,80.0,87.0,605.0,598.0,saprolite,,,,,,1.0,
5325900621,WPRC0044,87.0,95.0,598.0,590.0,peridotite,,,,,,1.0,
5325900621,WPRC0044,95.0,100.0,590.0,585.0,saprolite,,,,,,1.0,
5325900621,WPRC0044,100.0,115.0,585.0,570.0,peridotite,,,,,,1.0,
5325900621,WPRC0044,115.0,119.0,570.0,566.0,saprolite,,,,,,1.0,
5325900621,WPRC0044,119.0,136.0,566.0,549.0,dunite,,,,,,1.0,
5326011301,WPRC0181,0.0,20.0,670.0,650.0,clay,,,,,,-999.0,
5326011301,WPRC0181,20.0,28.0,650.0,642.0,clay,,,,,,-999.0,
5326011301,WPRC0181,28.0,56.0,642.0,614.0,clay,,,,,,-999.0,
5326011301,WPRC0181,56.0,90.0,614.0,580.0,clay,,,,,,-999.0,
5326011301,WPRC0181,90.0,94.0,580.0,576.0,ultramafic intrusive rock,,,,,,1.0,
5326311271,WPRC0580,0.0,2.0,670.0,668.0,magnesite,,,,,,1.0,
5326311271,WPRC0580,2.0,36.0,668.0,634.0,clay,,,,,,1.0,
5326311271,WPRC0580,36.0,40.0,634.0,630.0,clay,,,,,,1.0,
5326311271,WPRC0580,40.0,54.0,630.0,616.0,clay,,,,,,1.0,
5326311271,WPRC0580,54.0,56.0,616.0,614.0,clay,,,,,,1.0,
5326311271,WPRC0580,56.0,60.0,614.0,610.0,clay,,,,,,1.0,
5326311271,WPRC0580,60.0,64.0,610.0,606.0,saprock,,,,,,1.0,
5329505301,WPRC0605,0.0,8.0,677.0,669.0,mottled zone,,,,,,-999.0,
5329505301,WPRC0605,8.0,10.0,669.0,667.0,clay,,,,,,-999.0,
5329505301,WPRC0605,10.0,24.0,667.0,653.0,clay,,,,,,-999.0,
5329505301,WPRC0605,24.0,26.0,653.0,651.0,clay,,,,,,-999.0,
5329505301,WPRC0605,26.0,30.0,651.0,647.0,clay,,,,,,-999.0,
