MORPH_ID,HydroCode,FromDepth,ToDepth,TopElev,BottomElev,HGUID,HGUNumber,NafHGUNumber,NafHGUName,Description,Author,Source,Comment,GA_UNIT,GA_STRATNO,geometry
3228946431,494500034,0.0,9.0,672.0,663.0,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,,PAYNE JL,SAGeodata,,,-999999.0,
3228946431,494500034,9.0,41.3,663.0,630.7,31000045.0,1044.0,125005,Jurassic sediments,,PAYNE JL,SAGeodata,,,-999999.0,
3229205571,474500153,0.0,6.0,568.0,562.0,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,FINE GRAINED WELL CONSOLIDATED RED AEOLIAN SAND WITH GRITS + MINOR CLAY AND ROCK FRAGMENTS.,SIMON CONSTABLE,SAGeodata,,,-999999.0,
3229205571,474500153,6.0,12.0,562.0,556.0,31000141.0,1140.0,119001,Undifferentiated Tertiary sediments,"FINE GRAINED WELL CONSOLIDATED RED AEOLIAN SAND WITH GRITS + MINOR CLAY, CACO3 AND ROCK FRAGMENTS.",SIMON CONSTABLE,SAGeodata,,,-999999.0,
3229205571,474500153,12.0,20.0,556.0,548.0,31000038.0,1037.0,134001,Undifferentiated Proterozoic to Mesozoic bedrock,VERY FINE GRAINED DOLERITE DYKE WITH BLUE-BLACK FINE-MEDIUM GRAINED WEATHERED ANORTHOSITE AND TAN-BROWN CLAY (PRODUCT OF WEATHEREING),SIMON CONSTABLE,SAGeodata,,Giles Suite,74611.0,
3229205571,474500153,20.0,40.0,548.0,528.0,31000038.0,1037.0,134001,Undifferentiated Proterozoic to Mesozoic bedrock,FRESH BLUE-BLACK VERY MEDIUM GRAINED FELDSPAR/PYROXENE ANORTHOSITE WITH TRACE PYRITE AND CHLORITE ALTERATION. VERY COARSE GRAINED FELDPSAR CRYSTALS.,SIMON CONSTABLE,SAGeodata,,Giles Suite,74611.0,
3229205571,474500153,40.0,65.0,528.0,503.0,31000038.0,1037.0,134001,Undifferentiated Proterozoic to Mesozoic bedrock,"BLUE/GREY WITH A MINOR GREEN, TINGE WELL FOLIATED MEDIUM-VERY COARSE GRAINED PLAGIOCLASE(65%)/PYROXENE(35%) MAFIC? WITH MINOR PSUEDOTACHYLITE VEINING + TRACE DISSEMINATED PYRITE, CHLORITE VEINING.",SIMON CONSTABLE,SAGeodata,,Giles Suite,74611.0,
3229205571,474500153,65.0,85.0,503.0,483.0,31000087.0,1086.0,134001,Undifferentiated Proterozoic to Mesozoic bedrock,PINK-GREEN/GREY MEDIUM-COARSE GRAINED FELDSPAR/QUARTZ/BIOTITE GRANITE GNEISS WITH A STRONG QUARTZ/BIOTITE FOLIATION AND RED ROCK ALTERATION. POSSIBLE TRACE CHLORITE ALTERATION.,SIMON CONSTABLE,SAGeodata,,Pitjantjatjara Supersuite,39078.0,
3229447671,534500119,-0.24,11.759999999999991,649.31,637.31,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,,M KEPPEL,SAGeodata,,,-999999.0,
3229447671,534500119,11.76,17.75999999999999,637.31,631.31,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,,M KEPPEL,SAGeodata,,,-999999.0,
3229447671,534500119,11.76,17.75999999999999,637.31,631.31,31000045.0,1044.0,125005,Jurassic sediments,,M KEPPEL,SAGeodata,,,-999999.0,
3229447671,534500119,17.76,20.75999999999999,631.31,628.31,31000125.0,1124.0,134001,Undifferentiated Proterozoic to Mesozoic bedrock,,M KEPPEL,SAGeodata,,,-999999.0,
3229447671,534500119,20.76,35.75999999999999,628.31,613.31,31000087.0,1086.0,134001,Undifferentiated Proterozoic to Mesozoic bedrock,,M KEPPEL,SAGeodata,,,-999999.0,
3229717851,474500070,0.0,9.36,664.0,654.64,31000045.0,1044.0,125005,Jurassic sediments,OVERBURDEN,S.MUELLER,SAGeodata,,,-999999.0,
3229717851,474500070,9.36,22.65,654.64,641.35,31000038.0,1037.0,134001,Undifferentiated Proterozoic to Mesozoic bedrock,SERPENTINE AND MAGNESITE,S.MUELLER,SAGeodata,,,-999999.0,
3229717851,474500070,22.65,23.56,641.35,640.44,31000038.0,1037.0,134001,Undifferentiated Proterozoic to Mesozoic bedrock,SERPENTINISED GABBRO,S.MUELLER,SAGeodata,,,-999999.0,
3229717851,474500070,22.65,63.64,641.35,600.36,31000038.0,1037.0,134001,Undifferentiated Proterozoic to Mesozoic bedrock,SERPENTINISED GABBRO,S.MUELLER,SAGeodata,,,-999999.0,
3229717851,474500070,23.56,25.18,640.44,638.82,31000038.0,1037.0,134001,Undifferentiated Proterozoic to Mesozoic bedrock,MYLONITE AND CLAY,S.MUELLER,SAGeodata,,,-999999.0,
3229717851,474500070,25.18,63.64,638.82,600.36,31000038.0,1037.0,134001,Undifferentiated Proterozoic to Mesozoic bedrock,"SHEARED, JOINTED GABBRO",S.MUELLER,SAGeodata,,,-999999.0,
3230520381,474500062,0.0,21.49,662.0,640.51,31000038.0,1037.0,134001,Undifferentiated Proterozoic to Mesozoic bedrock,MAGNESITE AND CHALCEDONY,C.HELLWIG,SAGeodata,,,-999999.0,
3230520381,474500062,21.49,32.0,640.51,630.0,31000038.0,1037.0,134001,Undifferentiated Proterozoic to Mesozoic bedrock,GABBRO,C.HELLWIG,SAGeodata,,,-999999.0,
3231415381,474500071,0.0,7.32,669.0,661.68,31000045.0,1044.0,125005,Jurassic sediments,OVERBURDEN,C.HELLWIG,SAGeodata,,,-999999.0,
3231415381,474500071,7.32,24.66,661.68,644.34,31000038.0,1037.0,134001,Undifferentiated Proterozoic to Mesozoic bedrock,MAGNESITE AND DECOMPOSED ROCK,C.HELLWIG,SAGeodata,,,-999999.0,
3231415381,474500071,24.66,35.36,644.34,633.64,31000038.0,1037.0,134001,Undifferentiated Proterozoic to Mesozoic bedrock,GABBRO,C.HELLWIG,SAGeodata,,,-999999.0,
3231415381,474500071,24.66,52.79,644.34,616.21,31000038.0,1037.0,134001,Undifferentiated Proterozoic to Mesozoic bedrock,GABBRO,C.HELLWIG,SAGeodata,,,-999999.0,
3231415381,474500071,35.36,45.72,633.64,623.28,31000038.0,1037.0,134001,Undifferentiated Proterozoic to Mesozoic bedrock,PSEUDOTACHYLITE,C.HELLWIG,SAGeodata,,,-999999.0,
3231415381,474500071,45.72,52.79,623.28,616.21,31000038.0,1037.0,134001,Undifferentiated Proterozoic to Mesozoic bedrock,GABBRO,C.HELLWIG,SAGeodata,,,-999999.0,
3232245611,474500152,0.0,2.0,588.0,586.0,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,RED AEOLIAN SAND WITH MINOR CLAY AND BASEMENT GRAVELS.,SIMON CONSTABLE,SAGeodata,,,-999999.0,
3232245611,474500152,2.0,4.0,586.0,584.0,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,"VERY COARSE GRAINED GRAVEL (MIX OF BASEMENT ROCK TYPES), ROUNDED TO ANGULAR + MINOR RED SAND AND CLAYS WITH MAGNETITE AND GRITS.",SIMON CONSTABLE,SAGeodata,,,-999999.0,
3232245611,474500152,4.0,12.0,584.0,576.0,31000038.0,1037.0,134001,Undifferentiated Proterozoic to Mesozoic bedrock,GREY-GREEN-BROWN VERY WEATHERED QUARTZ/FELDSPAR/PYROXENE ANORTHOSITE? WITH MINOR MAGNETITE.,SIMON CONSTABLE,SAGeodata,,,-999999.0,
3232245611,474500152,12.0,34.0,576.0,554.0,31000038.0,1037.0,134001,Undifferentiated Proterozoic to Mesozoic bedrock,BLUE-GREY FRESH FELDSPAR/PYROXENE ANORTHOSITE WITH MINOR QUARTZ AND MAGNETITE + RARE CHLORITE ALTERATION.,SIMON CONSTABLE,SAGeodata,,,-999999.0,
3234257781,474500051,0.0,3.08,689.0,685.92,31000125.0,1124.0,134001,Undifferentiated Proterozoic to Mesozoic bedrock,MAGNESITE WITH SOME LIMONITE,S.MUELLER,SAGeodata,,,-999999.0,
3234257781,474500051,3.08,5.27,685.92,683.73,31000038.0,1037.0,134001,Undifferentiated Proterozoic to Mesozoic bedrock,LIMONITIC SERPENTINITE,S.MUELLER,SAGeodata,,,-999999.0,
3234257781,474500051,3.08,45.93,685.92,643.07,31000038.0,1037.0,134001,Undifferentiated Proterozoic to Mesozoic bedrock,LIMONITIC SERPENTINITE,S.MUELLER,SAGeodata,,,-999999.0,
3234257781,474500051,5.27,45.93,683.73,643.07,31000038.0,1037.0,134001,Undifferentiated Proterozoic to Mesozoic bedrock,MAGNESITIC SERPENTINITE,S.MUELLER,SAGeodata,,,-999999.0,
3234860211,494500039,0.0,6.0,680.0,674.0,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,SANDY CLAY,PAYNE JL,SAGeodata,,,-999999.0,
3234860211,494500039,6.0,30.0,674.0,650.0,31000045.0,1044.0,125005,Jurassic sediments,,PAYNE JL,SAGeodata,,,-999999.0,
3235452481,494500010,0.0,9.0,710.0,701.0,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,1M INTERVAL OF WEATHERED GRANITE MOST LIKELY GRAVEL,PAYNE JL,SAGeodata,,,-999999.0,
3235452481,494500010,9.0,54.0,701.0,656.0,31000087.0,1086.0,134001,Undifferentiated Proterozoic to Mesozoic bedrock,,PAYNE JL,SAGeodata,,,-999999.0,
3235681441,534500149,0.0,7.0,592.0,585.0,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,,NIKOLA VASILIC,SAGeodata,,,-999999.0,
3235681441,534500149,7.0,13.0,585.0,579.0,31000045.0,1044.0,125005,Jurassic sediments,"WEATHERED PROFILE, DEEP WEATHERING",NIKOLA VASILIC,SAGeodata,,,-999999.0,
3235681441,534500149,13.0,17.0,579.0,575.0,31000045.0,1044.0,125005,Jurassic sediments,,NIKOLA VASILIC,SAGeodata,,,-999999.0,
3235681441,534500149,17.0,37.0,575.0,555.0,31000045.0,1044.0,125005,Jurassic sediments,"WEATHERED PROFILE, DEEP WEATHERING",NIKOLA VASILIC,SAGeodata,,,-999999.0,
3235681441,534500149,37.0,43.5,555.0,548.5,31000045.0,1044.0,125005,Jurassic sediments,,NIKOLA VASILIC,SAGeodata,,,-999999.0,
3235744151,544400003,0.0,12.0,541.99,529.99,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,,NIKOLA VASILIC,SAGeodata,,,-999999.0,
3235744151,544400003,12.0,18.0,529.99,523.99,31000141.0,1140.0,119001,Undifferentiated Tertiary sediments,,NIKOLA VASILIC,SAGeodata,,,-999999.0,
3235744151,544400003,18.0,21.0,523.99,520.99,31000087.0,1086.0,134001,Undifferentiated Proterozoic to Mesozoic bedrock,"WEATHERED PROFILE, DEEP WEATHERING",NIKOLA VASILIC,SAGeodata,,,-999999.0,
3235744151,544400003,21.0,36.0,520.99,505.99,31000087.0,1086.0,134001,Undifferentiated Proterozoic to Mesozoic bedrock,,NIKOLA VASILIC,SAGeodata,,,-999999.0,
3235781471,534500146,0.0,3.0,592.0,589.0,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,,NIKOLA VASILIC,SAGeodata,,,-999999.0,
3235781471,534500146,3.0,13.0,589.0,579.0,31000045.0,1044.0,125005,Jurassic sediments,"WEATHERED PROFILE, DEEP WEATHERING",NIKOLA VASILIC,SAGeodata,,,-999999.0,
3235781471,534500146,13.0,37.0,579.0,555.0,31000045.0,1044.0,125005,Jurassic sediments,,NIKOLA VASILIC,SAGeodata,,,-999999.0,
3238910501,534300014,0.0,22.0,477.0,455.0,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,,NIKOLA VASILIC,SAGeodata,,,-999999.0,
3238910501,534300014,22.0,23.45,455.0,453.55,31000045.0,1044.0,125005,Jurassic sediments,,NIKOLA VASILIC,SAGeodata,,,-999999.0,
3242352221,494500021,0.0,4.0,679.0,675.0,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,,PAYNE JL,SAGeodata,,,-999999.0,
3242352221,494500021,4.0,36.9,675.0,642.1,31000141.0,1140.0,119001,Undifferentiated Tertiary sediments,,PAYNE JL,SAGeodata,,,-999999.0,
3244084161,534500144,0.0,2.0,593.0,591.0,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,,NIKOLA VASILIC,SAGeodata,,,-999999.0,
3244084161,534500144,2.0,25.0,591.0,568.0,31000045.0,1044.0,125005,Jurassic sediments,"WEATHERED PROFILE, DEEP WEATHERING",NIKOLA VASILIC,SAGeodata,,,-999999.0,
3244084161,534500144,25.0,31.5,568.0,561.5,31000125.0,1124.0,134001,Undifferentiated Proterozoic to Mesozoic bedrock,,NIKOLA VASILIC,SAGeodata,,,-999999.0,
3244244431,534400048,0.0,24.0,573.96,549.96,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,,NIKOLA VASILIC,SAGeodata,,,-999999.0,
3244244431,534400048,24.0,30.0,549.96,543.96,31000141.0,1140.0,119001,Undifferentiated Tertiary sediments,,NIKOLA VASILIC,SAGeodata,,,-999999.0,
3244500131,524500010,-0.4,35.60299999999995,640.96,604.96,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,,NIKOLA VASILIC,SAGeodata,,,-999999.0,
3244500131,524500010,35.6,40.60299999999995,604.96,599.96,31000045.0,1044.0,125005,Jurassic sediments,,NIKOLA VASILIC,SAGeodata,,,-999999.0,
3244982971,534500145,0.0,52.0,593.0,541.0,31000045.0,1044.0,125005,Jurassic sediments,"WEATHERED PROFILE, DEEP WEATHERING",NIKOLA VASILIC,SAGeodata,,,-999999.0,
3244982971,534500145,52.0,55.5,541.0,537.5,31000125.0,1124.0,134001,Undifferentiated Proterozoic to Mesozoic bedrock,,NIKOLA VASILIC,SAGeodata,,,-999999.0,
3245095751,474500140,0.0,4.0,699.0,695.0,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,RED FINE GRAINED AEOLIAN SAND (10CM) OVER RED STAINED COLLUVIUM (1M) OVER GREY FINE GRAINED QUARTZITE.,J. GUM,SAGeodata,,,-999999.0,
3245095751,474500140,4.0,31.0,695.0,668.0,31000045.0,1044.0,125005,Jurassic sediments,"YELLOW BROWN (WEATHERED) TO WHITE AND GREY BLACK (FRESH) VERY FINE GRAINED, LAMINATED QUARTZ/FELDSPAR/(PYROXENE)/(MAGNETITE) GNEISS, WITH MINOR PYROXENE-RICH BANDS +/- PYRITE, LIMONITE ALTERATION AND WEATHERED GRITS AND GRAVEL.",J. GUM,SAGeodata,,,-999999.0,
3248155991,494500040,0.0,2.0,675.0,673.0,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,RED,PAYNE JL,SAGeodata,,,-999999.0,
3248155991,494500040,2.0,18.0,673.0,657.0,31000141.0,1140.0,119001,Undifferentiated Tertiary sediments,,PAYNE JL,SAGeodata,,,-999999.0,
3248155991,494500040,18.0,48.0,657.0,627.0,31000045.0,1044.0,125005,Jurassic sediments,,PAYNE JL,SAGeodata,,,-999999.0,
3249795851,534000037,0.0,4.0,296.89,292.89,31000137.0,1136.0,134001,Undifferentiated Proterozoic to Mesozoic bedrock,CLAYEY TO MED. GR. SUBANG. AND SUBROUNDED SAND OVER SILCRETE,G. NICHOLS,SAGeodata,,,-999999.0,
3249795851,534000037,4.0,54.0,292.89,242.89,31000056.0,1055.0,134001,Undifferentiated Proterozoic to Mesozoic bedrock,PARTLY SILICEOUS AND CALCAREOUS SILTSTONE WITH OCC. LIMESTONE FRAGMENTS AND LENSES,G. NICHOLS,SAGeodata,,,-999999.0,
3251681311,534400013,0.0,6.4,531.97,525.57,31000141.0,1140.0,119001,Undifferentiated Tertiary sediments,,NIKOLA VASILIC,SAGeodata,,,-999999.0,
3251681312,534400014,0.0,6.1,531.97,525.87,31000141.0,1140.0,119001,,,,,,,,
3251681313,534400015,0.0,35.05,531.97,496.92,31000137.0,1136.0,134001,Undifferentiated Proterozoic to Mesozoic bedrock,LIMESTONE AND FINE-MED. GR. SILTY SAND OVER PORCELLANITE AND PARTLY SILTY AND SANDY CLAY,G. NICHOLS,SAGeodata,,,-999999.0,
3252699621,494500004,0.0,12.19,677.31,665.12,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,"FINE-MED. GR., SILTY SAND WITH SOME CLAY",G. NICHOLS,SAGeodata,,,-999999.0,
3252699621,494500004,12.19,38.4,665.12,638.91,31000045.0,1044.0,125005,Jurassic sediments,"CALCAREOUS QUARTZITE WITH SANDSTONE, SILTSTONE AND LIMESTONE FRAGMENTS",G. NICHOLS,SAGeodata,,,-999999.0,
3254189241,504500013,0.0,4.57,592.0,587.43,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,,NIKOLA VASILIC,SAGeodata,,,-999999.0,
3254189241,504500013,4.57,79.25,587.43,512.75,31000141.0,1140.0,119001,Undifferentiated Tertiary sediments,,NIKOLA VASILIC,SAGeodata,,,-999999.0,
3254706341,474500093,0.0,4.0,691.0,687.0,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,,PAYNE JL,SAGeodata,,,-999999.0,
3254706341,474500093,4.0,50.0,687.0,641.0,31000045.0,1044.0,125005,Jurassic sediments,,PAYNE JL,SAGeodata,,,-999999.0,
3256074911,494500025,0.0,3.0,695.0,692.0,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,,PAYNE JL,SAGeodata,,,-999999.0,
3256074911,494500025,3.0,18.0,692.0,677.0,31000141.0,1140.0,119001,Undifferentiated Tertiary sediments,WEATHERED,PAYNE JL,SAGeodata,,,-999999.0,
3256074911,494500025,18.0,30.0,677.0,665.0,31000087.0,1086.0,134001,Undifferentiated Proterozoic to Mesozoic bedrock,,PAYNE JL,SAGeodata,,,-999999.0,
3258332831,474500002,0.0,23.16,659.0,635.84,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,REDDISH TO BROWN SAND TRAVERTINE/LMST,PAYNE JL,SAGeodata,,,-999999.0,
3258332831,474500002,23.16,45.72,635.84,613.28,31000006.0,1005.0,134001,Undifferentiated Proterozoic to Mesozoic bedrock,"GREENISH BROWN ALTERED CLAYEY AND TALCY GRANITIC, FERRUG AND FINE QTZ GR. HARD QTZOSE METASEDS.",PAYNE JL,SAGeodata,,Birksgate Complex,29906.0,
3258885631,504500016,0.0,0.61,608.0,607.39,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,,NIKOLA VASILIC,SAGeodata,,,-999999.0,
3258885631,504500016,0.61,2.13,607.39,605.87,31000141.0,1140.0,119001,Undifferentiated Tertiary sediments,,NIKOLA VASILIC,SAGeodata,,,-999999.0,
3258885631,504500016,2.13,24.08,605.87,583.92,31000045.0,1044.0,125005,Jurassic sediments,"WEATHERED PROFILE, DEEP WEATHERING",NIKOLA VASILIC,SAGeodata,,,-999999.0,
3258885631,504500016,24.08,26.52,583.92,581.48,31000045.0,1044.0,125005,Jurassic sediments,,NIKOLA VASILIC,SAGeodata,,,-999999.0,
3259183011,534500148,0.0,7.0,592.0,585.0,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,,NIKOLA VASILIC,SAGeodata,,,-999999.0,
3259183011,534500148,7.0,37.5,585.0,554.5,31000045.0,1044.0,125005,Jurassic sediments,"WEATHERED PROFILE, DEEP WEATHERING",NIKOLA VASILIC,SAGeodata,,,-999999.0,
3260094251,504500014,0.0,4.57,611.0,606.43,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,,NIKOLA VASILIC,SAGeodata,,,-999999.0,
3260094251,504500014,4.57,30.48,606.43,580.52,31000038.0,1037.0,134001,Undifferentiated Proterozoic to Mesozoic bedrock,"WEATHERED PROFILE, DEEP WEATHERING",NIKOLA VASILIC,SAGeodata,,,-999999.0,
3260094251,504500014,30.48,51.82,580.52,559.18,31000045.0,1044.0,125005,Jurassic sediments,"WEATHERED PROFILE, DEEP WEATHERING",NIKOLA VASILIC,SAGeodata,,,-999999.0,
3260094251,504500014,51.82,59.44,559.18,551.56,31000045.0,1044.0,125005,Jurassic sediments,,NIKOLA VASILIC,SAGeodata,,,-999999.0,
3261780121,494500011,0.0,8.0,694.0,686.0,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,SANDY CLAY,PAYNE JL,SAGeodata,,,-999999.0,
3261780121,494500011,8.0,36.0,686.0,658.0,31000087.0,1086.0,134001,Undifferentiated Proterozoic to Mesozoic bedrock,,PAYNE JL,SAGeodata,,,-999999.0,
3261850161,534500123,0.0,12.0,650.0,638.0,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,,NIKOLA VASILIC,SAGeodata,,,-999999.0,
3261850161,534500123,12.0,24.0,638.0,626.0,31000087.0,1086.0,134001,Undifferentiated Proterozoic to Mesozoic bedrock,"WEATHERED PROFILE, DEEP WEATHERING",NIKOLA VASILIC,SAGeodata,,,-999999.0,
3261850161,534500123,24.0,37.0,626.0,613.0,31000087.0,1086.0,134001,Undifferentiated Proterozoic to Mesozoic bedrock,,NIKOLA VASILIC,SAGeodata,,,-999999.0,
3262177971,514500052,0.0,2.0,701.0,699.0,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,,NIKOLA VASILIC,SAGeodata,,,-999999.0,
3262177971,514500052,2.0,8.0,699.0,693.0,31000045.0,1044.0,125005,Jurassic sediments,"WEATHERED PROFILE, DEEP WEATHERING",NIKOLA VASILIC,SAGeodata,,,-999999.0,
3262177971,514500052,8.0,40.1,693.0,660.9,31000045.0,1044.0,125005,Jurassic sediments,,NIKOLA VASILIC,SAGeodata,,,-999999.0,
3262649441,514500064,0.0,5.0,643.0,638.0,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,,NIKOLA VASILIC,SAGeodata,,,-999999.0,
3262649441,514500064,5.0,26.0,638.0,617.0,31000045.0,1044.0,125005,Jurassic sediments,,NIKOLA VASILIC,SAGeodata,,,-999999.0,
3265661021,514500065,0.0,21.0,694.0,673.0,31000045.0,1044.0,125005,Jurassic sediments,"WEATHERED PROFILE, DEEP WEATHERING",NIKOLA VASILIC,SAGeodata,,,-999999.0,
3265661021,514500065,21.0,30.0,673.0,664.0,31000045.0,1044.0,125005,Jurassic sediments,,NIKOLA VASILIC,SAGeodata,,,-999999.0,
3265827061,534400033,0.0,9.0,532.04,523.04,31000141.0,1140.0,119001,Undifferentiated Tertiary sediments,,NIKOLA VASILIC,SAGeodata,,,-999999.0,
3265827061,534400033,9.0,23.0,523.04,509.04,31000087.0,1086.0,134001,Undifferentiated Proterozoic to Mesozoic bedrock,"WEATHERED PROFILE, DEEP WEATHERING",NIKOLA VASILIC,SAGeodata,,,-999999.0,
3265827061,534400033,23.0,23.8,509.04,508.24,31000087.0,1086.0,134001,Undifferentiated Proterozoic to Mesozoic bedrock,,NIKOLA VASILIC,SAGeodata,,,-999999.0,
3268646481,514500060,0.0,3.0,653.0,650.0,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,,NIKOLA VASILIC,SAGeodata,,,-999999.0,
3268646481,514500060,3.0,18.0,650.0,635.0,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,,NIKOLA VASILIC,SAGeodata,,,-999999.0,
3268646481,514500060,18.0,30.0,635.0,623.0,31000087.0,1086.0,134001,Undifferentiated Proterozoic to Mesozoic bedrock,,NIKOLA VASILIC,SAGeodata,,,-999999.0,
3269695081,514300001,0.0,37.0,515.9,478.9,31000141.0,1140.0,119001,Undifferentiated Tertiary sediments,,NIKOLA VASILIC,SAGeodata,,,-999999.0,
3269877481,514500053,0.0,33.0,699.0,666.0,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,,NIKOLA VASILIC,SAGeodata,,,-999999.0,
3271122171,484500009,0.0,3.0,615.1,612.1,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,,PAYNE JL,SAGeodata,,,-999999.0,
3271122171,484500009,3.0,24.0,612.1,591.1,31000045.0,1044.0,125005,Jurassic sediments,,PAYNE JL,SAGeodata,,,-999999.0,
3272883721,534100021,0.0,2.0,354.82,352.82,31000137.0,1136.0,134001,Undifferentiated Proterozoic to Mesozoic bedrock,SILTY SAND,G. NICHOLS,SAGeodata,,,-999999.0,
3272883721,534100021,2.0,54.0,352.82,300.82,31000056.0,1055.0,134001,Undifferentiated Proterozoic to Mesozoic bedrock,"FINE GR. QUARTZOSE SANDSTONE, PARTLY SANDY SILTSTONE",G. NICHOLS,SAGeodata,,,-999999.0,
3273610341,534500087,0.0,3.5,618.0,614.5,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,,NIKOLA VASILIC,SAGeodata,,,-999999.0,
3273610341,534500087,3.5,6.0,614.5,612.0,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,,NIKOLA VASILIC,SAGeodata,,,-999999.0,
3273610341,534500087,6.0,7.6,612.0,610.4,31000045.0,1044.0,125005,Jurassic sediments,,NIKOLA VASILIC,SAGeodata,,,-999999.0,
3276707471,494300004,0.0,12.5,461.07,448.57,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,"TOPSOIL, FINE SANDY CLAY AND RED CLAY WITH CALCRETE",PAYNE JL,SAGeodata,,,-999999.0,
3276751921,514500088,0.0,3.0,693.0,690.0,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,,PAYNE JL,SAGeodata,,,-999999.0,
3276751921,514500088,3.0,15.0,690.0,678.0,31000141.0,1140.0,119001,Undifferentiated Tertiary sediments,WEATHERED,PAYNE JL,SAGeodata,,,-999999.0,
3276751921,514500088,15.0,34.2,678.0,658.8,31000045.0,1044.0,125005,Jurassic sediments,,PAYNE JL,SAGeodata,,,-999999.0,
3277654581,474500050,0.0,47.4,700.0,652.6,31000141.0,1140.0,119001,Undifferentiated Tertiary sediments,JASPEROIDAL LATERITE,S.MUELLER,SAGeodata,,,-999999.0,
3277654581,474500050,47.4,59.77,652.6,640.23,31000038.0,1037.0,134001,Undifferentiated Proterozoic to Mesozoic bedrock,LATERIZED SERPENTINITE,S.MUELLER,SAGeodata,,,-999999.0,
3277654581,474500050,47.4,84.58,652.6,615.42,31000038.0,1037.0,134001,Undifferentiated Proterozoic to Mesozoic bedrock,LATERIZED SERPENTINITE,S.MUELLER,SAGeodata,,,-999999.0,
3277654581,474500050,59.77,79.89,640.23,620.11,31000038.0,1037.0,134001,Undifferentiated Proterozoic to Mesozoic bedrock,MAGNESITIC SERPENTINITE,S.MUELLER,SAGeodata,,,-999999.0,
3277654581,474500050,79.89,84.58,620.11,615.42,31000038.0,1037.0,134001,Undifferentiated Proterozoic to Mesozoic bedrock,SERPENTINITE,S.MUELLER,SAGeodata,,,-999999.0,
3279050951,534500038,0.0,6.0,657.0,651.0,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,,NIKOLA VASILIC,SAGeodata,,,-999999.0,
3279050951,534500038,6.0,12.0,651.0,645.0,31000137.0,1136.0,134001,Undifferentiated Proterozoic to Mesozoic bedrock,,NIKOLA VASILIC,SAGeodata,,,-999999.0,
3279050951,534500038,12.0,27.0,645.0,630.0,31000087.0,1086.0,134001,Undifferentiated Proterozoic to Mesozoic bedrock,"WEATHERED PROFILE, DEEP WEATHERING",NIKOLA VASILIC,SAGeodata,,,-999999.0,
3279050951,534500038,27.0,30.0,630.0,627.0,31000087.0,1086.0,134001,Undifferentiated Proterozoic to Mesozoic bedrock,,NIKOLA VASILIC,SAGeodata,,,-999999.0,
3281228471,514500017,0.0,6.1,700.0,693.9,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,,NIKOLA VASILIC,SAGeodata,,,-999999.0,
3281228471,514500017,6.1,27.43,693.9,672.57,31000045.0,1044.0,125005,Jurassic sediments,"WEATHERED PROFILE, DEEP WEATHERING",NIKOLA VASILIC,SAGeodata,,,-999999.0,
3281228471,514500017,27.43,30.48,672.57,669.52,31000045.0,1044.0,125005,Jurassic sediments,,NIKOLA VASILIC,SAGeodata,,,-999999.0,
3281228471,514500017,30.48,34.63,669.52,665.37,31000045.0,1044.0,125005,Jurassic sediments,,NIKOLA VASILIC,SAGeodata,,,-999999.0,
